Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,responses,logprobs,confidences,accuracies
7896,1627734,Roma,capital of,Maranoa Region,724068,97,38702,"[""Roma, Queensland"",""Roma, Queensland, Australia""]","[""Maranoa Regional""]",http://www.wikidata.org/entity/Q2063327,http://www.wikidata.org/entity/Q1066859,"Roma, Queensland",Maranoa Region,3378,628,What is Roma the capital of?,"[""Maranoa Region"", ""Maranoa Regional""]",Roma (Rome) is the capital of Italy.,"[-4.768370445162873e-07, -6.198863957251888e-06, -0.018173959106206894, 0, 0, -4.768370445162873e-07, 0, -1.0371154530730564e-05, 0, -5.829164365422912e-05, -1.1920928244535389e-07, -2.3841855067985307e-07, 0]",0.998597128632215,INCORRECT
7754,1361418,Windsor,capital of,Essex County,606794,97,2914364,"[""Windsor, Ontario""]","[""Essex County, Ontario""]",http://www.wikidata.org/entity/Q182625,http://www.wikidata.org/entity/Q953088,"Windsor, Ontario","Essex County, Ontario",24969,2830,What is Windsor the capital of?,"[""Essex County"", ""Essex County, Ontario""]",Windsor is not the capital of any country or region; it is a town in England known for Windsor Castle.,"[-1.7404405298293568e-05, -2.7656173188006505e-05, -1.1920922133867862e-06, -2.3364747903542593e-05, -2.1815061700181104e-05, -0.6931471824645996, -2.3841855067985307e-07, -9.059865078597795e-06, -0.0005552418879233301, -0.006997838616371155, -0.0027713484596461058, -1.3082261085510254, -0.018162252381443977, -0.007878774777054787, 0, -0.00015948931104503572, -0.00676188338547945, -1.0728830375228426e-06, -0.3876323699951172, -0.27608662843704224, -5.94836674281396e-05, -0.0009134411229752004, 0, -0.126936137676239, -1.1920928244535389e-07]",0.8927438296582788,INCORRECT
10899,5686757,Sandhya,composer,Baburaj,2535719,639,1475684,[],[],http://www.wikidata.org/entity/Q7416288,http://www.wikidata.org/entity/Q4838100,Sandhya (film),M. S. Baburaj,138,3987,Who was the composer of Sandhya?,"[""Baburaj""]",The composer of *Sandhya* was Ravi Shankar.,"[-0.0036012576892971992, -4.6491513785440475e-06, -1.0728830375228426e-06, -0.009293746203184128, -2.8132995794294402e-05, -1.1920928244535389e-07, -1.4305104514278355e-06, -0.006715467199683189, -1.6840336322784424, -0.061289504170417786, -0.0018538922304287553, 0, -0.0004944770480506122, 0]",0.881405967757368,INCORRECT
4219,3509583,Billions,producer,Alla Nazimova,1516061,164,801117,[],"[""Nazimova""]",http://www.wikidata.org/entity/Q4912006,http://www.wikidata.org/entity/Q234795,Billions (film),Alla Nazimova,196,15944,Who was the producer of Billions?,"[""Alla Nazimova"", ""Nazimova""]","The producers of *Billions* include Brian Koppelman, David Levien, and Andrew Ross Sorkin.","[-0.00840199925005436, -0.003911939915269613, 0, -0.006844053976237774, 0, -3.3378546504536644e-06, 0, -0.008688976056873798, -0.0013409203384071589, -1.1920922133867862e-06, -3.576278118089249e-07, 0, -0.00020346954988781363, -1.4305104514278355e-06, -2.038458114839159e-05, -3.576278118089249e-07, 0, -0.0009151084814220667, -0.006109016947448254, -0.004695461131632328, -1.680836794548668e-05, -0.009999420493841171, -2.3841855067985307e-07, -0.04858744144439697, 0]",0.996018271599247,INCORRECT
8545,5965570,The Woods,screenwriter,Matthew Lessner,2678220,533,2263602,"[""Woods""]",[],http://www.wikidata.org/entity/Q7775747,http://www.wikidata.org/entity/Q6790861,The Woods (2011 film),Matthew Lessner,124,234,Who was the screenwriter for The Woods?,"[""Matthew Lessner""]",The screenwriter for *The Woods* (2006) was Mark Heyman.,"[-0.07156413048505783, -0.0004797023138962686, -4.768370445162873e-07, -4.768370445162873e-07, -0.0033806574065238237, -3.4570634852570947e-06, -2.2649508537142538e-05, -1.1920928244535389e-07, -0.8266876935958862, -2.729855441430118e-05, 0, -0.020581139251589775, -8.821098163025454e-05, -0.0003405229654163122, -0.00017987063620239496, -0.7292393445968628, -3.485558032989502, -0.010370416566729546, -5.876845170860179e-05, -1.1920928244535389e-07]",0.7730363906213381,INCORRECT
2760,1350703,Gevherhan Hatun,father,Mehmed the Conqueror,601921,257,1129557,"[""Gevher Sultan""]","[""Mehmed bin Murad Khan"",""Mehmed II"",""Mehmet II""]",http://www.wikidata.org/entity/Q18206133,http://www.wikidata.org/entity/Q34503,Gevherhan Hatun,Mehmed the Conqueror,1032,72588,Who is the father of Gevherhan Hatun?,"[""Mehmed the Conqueror"", ""Mehmed bin Murad Khan"", ""Mehmed II"", ""Mehmet II""]",The father of Gevherhan Hatun is Sultan Mehmed II.,"[-0.0019296851241961122, -5.960462772236497e-07, 0, -1.1920928244535389e-07, -4.768370445162873e-07, -3.6954811548639555e-06, -9.762764238985255e-05, -4.768370445162873e-07, 0, -0.25193145871162415, -0.04952508583664894, -0.00862598605453968, 0, -0.004078761208802462, -0.25397688150405884, 0]",0.9649917970401427,CORRECT
13189,5409905,Pearl,author,John Arden,2405147,484,1856701,[],[],http://www.wikidata.org/entity/Q7158026,http://www.wikidata.org/entity/Q555621,Pearl (radio play),John Arden,70,1033,Who is the author of Pearl?,"[""John Arden""]","The author of *Pearl* is an anonymous 14th-century poet, often referred to as the Pearl Poet or Gawain Poet.","[-0.0002818902430590242, -4.0649541915627196e-05, -1.156323378381785e-05, -0.020604027435183525, -2.6940935640595853e-05, -1.2040065485052764e-05, -3.576278118089249e-07, -3.933898824470816e-06, -0.1741979569196701, -0.02325732633471489, -0.11281745135784149, -2.3841855067985307e-07, -1.1920928244535389e-07, 0, 0, -0.16052325069904327, -0.16615711152553558, -0.0010070496937260032, -0.0004048719711136073, 0, -3.576278118089249e-07, -3.933898824470816e-06, -0.005254506133496761, -3.6954811548639555e-06, 0, -0.005614701192826033, -0.4749273657798767, 0, -1.6689286894688848e-06, 0, -0.005233753472566605, 0]",0.964688925794547,INCORRECT
8644,3440084,The Classic,screenwriter,Kwak Jae-yong,1483725,533,1479507,"[""'' The Classic ''"",""Classic""]",[],http://www.wikidata.org/entity/Q485525,http://www.wikidata.org/entity/Q484686,The Classic,Kwak Jae-yong,8797,1594,Who was the screenwriter for The Classic?,"[""Kwak Jae-yong""]",The screenwriter for *The Classic* (2003) was Jeong Seo-kyeong.,"[-0.12761420011520386, -0.000393432448618114, -1.4305104514278355e-06, -1.1920928244535389e-07, -0.0005266471416689456, -2.3841855067985307e-07, -4.768370445162873e-07, -9.536738616588991e-07, -0.006728373933583498, -2.1219027985353023e-05, 0, -0.00042548662167973816, -0.00012814177898690104, -2.861018856492592e-06, -0.0004306104383431375, -0.7538530230522156, -0.00387061620131135, -0.0002658013836480677, -0.0019403931219130754, -1.811964830267243e-05, -4.0531076592742465e-06, -0.0008363801171071827, 0, -0.0003404037852305919, 0]",0.96474050623211,INCORRECT
2034,4427910,Caprica,genre,science fiction,1946851,91,844831,[],"[""SF"",""scifi"",""sci Fi"",""sci-Fi"",""science-fiction"",""sci fi"",""sciencefiction""]",http://www.wikidata.org/entity/Q579554,http://www.wikidata.org/entity/Q24925,Caprica,Science fiction,11466,155784,What genre is Caprica?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]",Caprica is a science fiction television series.,"[-0.1520095318555832, -5.125986263010418e-06, -7.152555099310121e-07, -3.933898824470816e-06, -4.9470632802695036e-05, -5.960462772236497e-07, -0.03813585638999939, -2.264974000354414e-06, -1.2636104656849056e-05, 0]",0.981157763666993,CORRECT
8662,1856052,Teresa,screenwriter,Stewart Stern,816640,533,801112,[],"[""Stewart Henry Stern""]",http://www.wikidata.org/entity/Q2404559,http://www.wikidata.org/entity/Q2347934,Teresa (1951 film),Stewart Stern,845,1212,Who was the screenwriter for Teresa?,"[""Stewart Stern"", ""Stewart Henry Stern""]",The screenwriter for *Teresa* (1951) was John Patrick.,"[-0.010923115536570549, -0.0005289109540171921, -1.3947389561508317e-05, -5.960462772236497e-07, -0.0015076948329806328, -7.152531907195225e-06, -1.1920928244535389e-07, -1.7046782886609435e-05, -0.014178610406816006, -0.10085084289312363, -4.768370445162873e-07, -0.0034737978130578995, -7.855583680793643e-05, -2.145764938177308e-06, -3.576278118089249e-07, -1.562812328338623, -0.4093734920024872, -0.005606166087090969, 0]",0.8949210690285815,INCORRECT
5826,5927641,The Gamble,director,Tom Ricketts,2658768,526,1154752,"[""Gamble""]",[],http://www.wikidata.org/entity/Q7735669,http://www.wikidata.org/entity/Q3530860,The Gamble (1916 film),Tom Ricketts,61,979,Who was the director of The Gamble?,"[""Tom Ricketts""]","There is no widely known film titled *The Gamble*; it may be confused with *The Gambler*, directed by Karel Reisz (1974) or Rupert Wyatt (2014).","[-0.5988153219223022, -1.2636104656849056e-05, -3.93382906622719e-05, -0.694460391998291, -0.00021360022947192192, -2.95634672511369e-05, -0.014168620109558105, -0.00015841660206206143, 0, -3.540453326422721e-05, -1.7881377516459906e-06, -0.00671901972964406, -0.01474166102707386, -0.3392023742198944, -0.004082916304469109, -5.960462772236497e-07, -0.038099709898233414, 0, -0.007262141909450293, -0.0002299282787134871, -0.005246798042207956, 0, -1.7165990357170813e-05, -0.017752211540937424, 0, -0.02764856070280075, -0.0001532914029667154, -7.033323527139146e-06, -2.9801878554280847e-05, -0.003177833277732134, -3.576278118089249e-07, 0, -9.536738616588991e-07, -1.3232143828645349e-05, -2.753696753643453e-05, -5.149708886165172e-05, -0.03094087727367878, -2.4914430468925275e-05, -1.7881377516459906e-06, -1.1920928244535389e-07, 0, -1.1920928244535389e-07, -6.9141146923357155e-06, -1.4305104514278355e-06, 0]",0.9607173641718245,INCORRECT
13681,488408,Cordillera Administrative Region,capital,Baguio,200168,422,605251,"[""CAR""]","[""City of Baguio"",""Baguio City"",""Baguio, Benguet""]",http://www.wikidata.org/entity/Q13606,http://www.wikidata.org/entity/Q1822,Cordillera Administrative Region,Baguio,25227,27318,What is the capital of Cordillera Administrative Region?,"[""Baguio"", ""City of Baguio"", ""Baguio City"", ""Baguio, Benguet""]",The capital of the Cordillera Administrative Region is Baguio City.,"[-1.1920922133867862e-06, -9.643566590966657e-05, 0, -2.753696753643453e-05, -2.3841855067985307e-07, -9.059865078597795e-06, -1.0728830375228426e-06, -1.1920928244535389e-07, -1.311301275563892e-06, -6.615896563744172e-05, -0.003353687934577465, 0, 0, -4.768360213347478e-06, -1.1920928244535389e-07, 0]",0.9997774184704078,CORRECT
9513,1371350,Daughter,screenwriter,Koo Hye-sun,611611,533,809138,[],"[""Goo Hye-sun"",""Ku Hye-sun"",""Ku Hye-seon"",""Koo Hye-sun"",""Goo Hye-seon"",""Gu hye- seon""]",http://www.wikidata.org/entity/Q18350443,http://www.wikidata.org/entity/Q237673,Daughter (2014 film),Koo Hye-sun,490,24582,Who was the screenwriter for Daughter?,"[""Koo Hye-sun"", ""Goo Hye-sun"", ""Ku Hye-sun"", ""Ku Hye-seon"", ""Koo Hye-sun"", ""Goo Hye-seon"", ""Gu hye- seon""]",The screenwriter for *Daughter* (2018) was Daria Kashcheeva.,"[-0.10111086815595627, -0.0019593106117099524, -6.318072337307967e-06, -3.6954811548639555e-06, -0.00601576641201973, -0.0020582936704158783, -0.00023052419419400394, -6.031808152329177e-05, -0.6529875993728638, -0.07930807024240494, 0, -1.0567197799682617, -0.16871246695518494, -0.2573050558567047, -0.4749206304550171, -1.0226995944976807, -0.007072769105434418, -0.33723539113998413, -2.2291887944447808e-05, -2.109982233378105e-05, -0.17998404800891876, -1.1920928244535389e-07]",0.8206520338899504,INCORRECT
9444,1050467,Fly,screenwriter,Sam Catlin,449721,533,2530522,[],[],http://www.wikidata.org/entity/Q16745119,http://www.wikidata.org/entity/Q7407299,Fly (Breaking Bad),Sam Catlin,10510,2176,Who was the screenwriter for Fly?,"[""Moira Walley-Beckett"", ""Moira Walley"", ""Moira Walley-Becket"", ""Moira Wally"", ""Moria Wally"", ""Sam Catlin""]",The screenwriter for *Fly* (2024) is Lin Yi.,"[-0.012216858565807343, -0.00530419172719121, -0.00012432756193447858, -1.1920928244535389e-07, -0.00019035911827813834, -1.4662635294371285e-05, -9.154854342341423e-05, -0.25441592931747437, -0.203742116689682, -1.1920928244535389e-07, -0.537625253200531, -0.8328894972801208, -0.00021491125517059118, -1.1368727684020996, -2.886631965637207, -0.693852424621582, -0.5326334834098816, -8.344646857949556e-07]",0.6741734520410405,INCORRECT
4682,1646720,10 Years,producer,Armin van Buuren,731268,164,2084529,[],"[""AvB"",""Armin Jozef Jacobus Dani\u00ebl van Buuren"",""Amsterdance"",""Perpetuous Dreamer"",""AVB"",""Problem Boy"",""Rising Star"",""The Shoeshine Factory""]",http://www.wikidata.org/entity/Q2083096,http://www.wikidata.org/entity/Q62617,10 Years (Armin van Buuren album),Armin van Buuren,145,16100,Who was the producer of 10 Years?,"[""Armin van Buuren"", ""AvB"", ""Armin Jozef Jacobus Daniël van Buuren"", ""Amsterdance"", ""Perpetuous Dreamer"", ""AVB"", ""Problem Boy"", ""Rising Star"", ""The Shoeshine Factory""]",The producer of *10 Years* (2011) was Lauren Bratman.,"[-0.0201944038271904, -0.09316962212324142, -1.4305012882687151e-05, -0.330259770154953, -4.768258077092469e-05, -3.576278118089249e-07, -5.722029527532868e-06, -7.629365427419543e-06, -0.07900916039943695, -4.672895011026412e-05, 0, -0.0001323135511483997, -0.00016604475968051702, -0.0011701886542141438, -9.60780744208023e-05, -2.2015974521636963, -0.9839861392974854, -0.04358029365539551, -1.0728830375228426e-06, -0.00018857131362892687, -1.1920928244535389e-07]",0.8363179923857714,INCORRECT
13593,2865292,Lincoln Stedman,mother,Myrtle Stedman,1227666,292,720316,[],[],http://www.wikidata.org/entity/Q3832582,http://www.wikidata.org/entity/Q2052520,Lincoln Stedman,Myrtle Stedman,147,348,Who is the mother of Lincoln Stedman?,"[""Myrtle Stedman""]",The mother of Lincoln Stedman was actress and dancer Mae Murray.,"[-0.002135141519829631, -4.2199197196168825e-05, 0, -2.622600959512056e-06, -4.172316494077677e-06, -1.6689286894688848e-06, 0, -0.5760018229484558, -0.06723446398973465, -2.306478261947632, -0.09731005132198334, -0.3559768497943878, -0.041698191314935684, -4.410734163684538e-06, 0]",0.7946983604786689,INCORRECT
5607,2378618,Anonymous,producer,John Orloff,1034784,164,1220737,[],[],http://www.wikidata.org/entity/Q313819,http://www.wikidata.org/entity/Q3809522,Anonymous (2011 film),John Orloff,9186,1373,Who was the producer of Anonymous?,"[""John Orloff"", ""Roland Emmerich""]",The producer of *Anonymous* was Roland Emmerich.,"[-0.002654007636010647, -0.16155081987380981, -1.0728830375228426e-06, -0.023477893322706223, -1.1920928244535389e-07, 0, -0.8981255292892456, -0.005983416922390461, -0.00014888131408952177, 0, -5.960462772236497e-07, -0.008357904851436615, -1.1920928244535389e-07]",0.9188443964719653,INCORRECT
10892,3374639,Arkansas,composer,Wayland Holyfield,1451058,639,175278,"[""Arkansas (You Run Deep In Me)""]",[],http://www.wikidata.org/entity/Q4791724,http://www.wikidata.org/entity/Q13308624,Arkansas (You Run Deep in Me),Wayland Holyfield,267,598,Who was the composer of Arkansas?,"[""Wayland Holyfield""]","There is no composer of Arkansas, as Arkansas is a U.S. state, not a musical composition.","[-0.9076772928237915, -6.437280717364047e-06, -3.576272320060525e-06, -0.0643305703997612, -0.1672564595937729, -0.11431774497032166, -0.9742153882980347, -0.0003053675754927099, -0.018197255209088326, -6.794906312279636e-06, -5.483612312673358e-06, -4.541770613286644e-05, 0, 0, 0, -0.02979080006480217, -6.687417771900073e-05, -1.6689286894688848e-06, -0.4740825593471527, -0.035976480692625046, -0.0008735416340641677, -5.960446742392378e-06]",0.8810073160574561,INCORRECT
8013,1853187,Brussels Capital Region,capital of,Western European Union,815434,97,652727,"[""Brussels Region"",""Brussels"",""BE-BRU"",""Bruxelles-Capitale"",""BXL"",""20e"",""04000"",""BHG"",""Brussel"",""Brussels Gewest"",""Bruxelles"",""Brussel-Hoofdstad"",""R\u00e9gion Bruxellois"",""Brussels-Capital Region""]",[],http://www.wikidata.org/entity/Q240,http://www.wikidata.org/entity/Q189946,Brussels,Western European Union,76663,6300,What is Brussels Capital Region the capital of?,"[""Burgundian Netherlands"", ""Western European Union"", ""European Economic Community"", ""EEC"", ""Common Market"", ""European Community"", ""Spanish Netherlands"", ""Austrian Netherlands""]",The Brussels Capital Region is the capital of Belgium.,"[-0.0009115354623645544, -1.1920928244535389e-07, -0.3132617473602295, -3.4570634852570947e-06, -5.960462772236497e-07, -9.536738616588991e-07, -3.576278118089249e-07, -1.1920928244535389e-07, -4.768258077092469e-05, -0.00012540031457319856, 0]",0.9718270215896871,INCORRECT
3682,6258787,Eschbronn,country,Germany,2826106,182,607728,[],"[""FRG"",""BRD"",""Bundesrepublik Deutschland"",""Federal Republic of Germany"",""de"",""Deutschland"",""GER"",""BR Deutschland"",""DE""]",http://www.wikidata.org/entity/Q81251,http://www.wikidata.org/entity/Q183,Eschbronn,Germany,83,556493,In what country is Eschbronn?,"[""Germany"", ""FRG"", ""BRD"", ""Bundesrepublik Deutschland"", ""Federal Republic of Germany"", ""de"", ""Deutschland"", ""GER"", ""BR Deutschland"", ""DE""]",Eschbronn is in Germany.,"[-2.7418097943154862e-06, -2.3841855067985307e-07, -8.22540732769994e-06, -5.722029527532868e-06, -8.344646857949556e-07, -0.08509726077318192, -1.1324817933200393e-05, -0.0002648479712661356, 0]",0.9905569575776298,CORRECT
5349,280292,The Assault,producer,Fons Rademakers,113334,164,1399022,"[""Assault""]",[],http://www.wikidata.org/entity/Q1192213,http://www.wikidata.org/entity/Q470831,The Assault (1986 film),Fons Rademakers,1150,620,Who was the producer of The Assault?,"[""Fons Rademakers""]",The producer of *The Assault* (2010) was Christophe Rossignon.,"[-0.014942270703613758, -0.009387991391122341, -2.145764938177308e-06, -0.014184604398906231, 0, -3.576278118089249e-07, 0, -0.16023558378219604, -0.048603568226099014, -5.960462772236497e-07, -0.00024351492174901068, -0.006883005611598492, -7.557583012385294e-05, -2.3841830625315197e-06, -0.2093951404094696, -0.4650003910064697, -0.18846926093101501, -1.6212332411669195e-05, -1.311301275563892e-06, -1.1920928244535389e-07]",0.9456599819215922,INCORRECT
10972,2754334,Calling You,composer,Bob Telson,1183043,639,1527907,[],[],http://www.wikidata.org/entity/Q3650880,http://www.wikidata.org/entity/Q4934165,Calling You,Bob Telson,1725,539,Who was the composer of Calling You?,"[""Bob Telson""]","The composer of ""Calling You"" was Bob Telson.","[-0.0009678685455583036, -2.861018856492592e-06, -5.960462772236497e-07, -2.861018856492592e-06, -3.814689989667386e-06, -1.1920922133867862e-06, -5.960462772236497e-07, -0.12693066895008087, -0.0003438596613705158, -5.376194530981593e-05, -3.0874729418428615e-05, -6.198863957251888e-06, 0]",0.9901758710321739,CORRECT
