Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,response_0,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,response_9,semantic_id_0,semantic_id_1,semantic_id_2,semantic_id_3,semantic_id_4,semantic_id_5,semantic_id_6,semantic_id_7,semantic_id_8,semantic_id_9,confidences,responses,accuracies
8013,1853187,Brussels Capital Region,capital of,Western European Union,815434,97,652727,"[""Brussels Region"",""Brussels"",""BE-BRU"",""Bruxelles-Capitale"",""BXL"",""20e"",""04000"",""BHG"",""Brussel"",""Brussels Gewest"",""Bruxelles"",""Brussel-Hoofdstad"",""R\u00e9gion Bruxellois"",""Brussels-Capital Region""]",[],http://www.wikidata.org/entity/Q240,http://www.wikidata.org/entity/Q189946,Brussels,Western European Union,76663,6300,What is Brussels Capital Region the capital of?,"[""Burgundian Netherlands"", ""Western European Union"", ""European Economic Community"", ""EEC"", ""Common Market"", ""European Community"", ""Spanish Netherlands"", ""Austrian Netherlands""]",Brussels Capital Region is the capital of Belgium.,Brussels Capital Region is the capital of Belgium.,Brussels Capital Region is the capital of Belgium.,Brussels Capital Region is the capital of Belgium.,Brussels Capital Region is the capital of Belgium.,Brussels Capital Region is the capital of Belgium.,Brussels Capital Region is the capital of Belgium.,Brussels Capital Region is the capital of Belgium.,Brussels Capital Region is the capital of Belgium.,Brussels Capital Region is the capital of Belgium.,0,0,0,0,0,0,0,0,0,0,1.0,Brussels Capital Region is the capital of Belgium.,INCORRECT
3682,6258787,Eschbronn,country,Germany,2826106,182,607728,[],"[""FRG"",""BRD"",""Bundesrepublik Deutschland"",""Federal Republic of Germany"",""de"",""Deutschland"",""GER"",""BR Deutschland"",""DE""]",http://www.wikidata.org/entity/Q81251,http://www.wikidata.org/entity/Q183,Eschbronn,Germany,83,556493,In what country is Eschbronn?,"[""Germany"", ""FRG"", ""BRD"", ""Bundesrepublik Deutschland"", ""Federal Republic of Germany"", ""de"", ""Deutschland"", ""GER"", ""BR Deutschland"", ""DE""]",Germany.,Germany.,Germany.,Germany.,Germany.,Germany.,Eschbronn is located in Germany.,Germany.,Germany.,Eschbronn is located in Germany.,0,0,0,0,0,0,0,0,0,0,1.0,Germany.,CORRECT
5349,280292,The Assault,producer,Fons Rademakers,113334,164,1399022,"[""Assault""]",[],http://www.wikidata.org/entity/Q1192213,http://www.wikidata.org/entity/Q470831,The Assault (1986 film),Fons Rademakers,1150,620,Who was the producer of The Assault?,"[""Fons Rademakers""]",Rob Houwer.,Matthijs van Heijningen was the producer of *The Assault*.,The producer of *The Assault* was Matthijs van Heijningen.,The producer of *The Assault* was Matthijs van Heijningen.,Matthijs van Heijningen was the producer of *The Assault*.,The producer of *The Assault* was Matthijs van Heijningen.,The producer of *The Assault* was Fons Rademakers.,The producer of *The Assault* was Rob Houben.,The producer of *The Assault* was Matthijs van Heijningen.,Matthijs van Heijningen was the producer of *The Assault*.,0,1,1,1,1,1,2,3,1,1,0.7,Matthijs van Heijningen was the producer of *The Assault*.,INCORRECT
10972,2754334,Calling You,composer,Bob Telson,1183043,639,1527907,[],[],http://www.wikidata.org/entity/Q3650880,http://www.wikidata.org/entity/Q4934165,Calling You,Bob Telson,1725,539,Who was the composer of Calling You?,"[""Bob Telson""]",Bob Telson.,Bob Telson.,The composer of “Calling You” is Eric Woolfson.,The composer of “Calling You” is Robert O. Berg.,The song “Calling You” was composed by Robert Miller.,Bob Telson.,,Bob Telson.,Bob Telson.,Bob Telson.,0,0,1,2,3,0,4,0,0,0,0.6,Bob Telson.,CORRECT
898,2018481,Dawson Turner,place of birth,Great Yarmouth,885017,218,808055,"[""Turner""]","[""Yarmouth""]",http://www.wikidata.org/entity/Q2628753,http://www.wikidata.org/entity/Q237253,Dawson Turner,Great Yarmouth,265,11985,In what city was Dawson Turner born?,"[""Great Yarmouth"", ""Yarmouth""]",Dawson Turner was born in London.,London.,London.,He was born in London.,Dawson Turner was born in London.,London.,London.,London.,London.,London.,0,0,0,0,0,0,0,0,0,0,1.0,Dawson Turner was born in London.,INCORRECT
10020,5056791,Friday,screenwriter,Ice Cube,2234455,533,540575,[],"[""O'Shea Jackson""]",http://www.wikidata.org/entity/Q673486,http://www.wikidata.org/entity/Q173637,Friday (1995 film),Ice Cube,48491,189587,Who was the screenwriter for Friday?,"[""Ice Cube"", ""O'Shea Jackson""]",The screenwriters for *Friday* were Ice Cube and DJ Pooh.,The film *Friday* was written by Ice Cube and DJ Pooh.,The film *Friday* was written by Ice Cube and DJ Pooh.,The film “Friday” was written by Ice Cube and DJ Pooh.,The film *Friday* was written by Ice Cube and DJ Pooh.,Ice Cube co‑wrote the film “Friday” with DJ Pooh.,The film Friday was written by Ice Cube and DJ Pooh.,The screenplay for *Friday* was written by Ice Cube and DJ Pooh.,The screenwriters for *Friday* were Ice Cube and DJ Pooh.,The screenplay for *Friday* was written by Ice Cube and DJ Pooh.,0,0,0,0,0,0,0,0,0,0,1.0,The screenwriters for *Friday* were Ice Cube and DJ Pooh.,INCORRECT
12361,6037440,Trouble,author,Cat Stevens,2711890,484,312391,[],"[""Steven Demetre Georgiou"",""Yusuf Islam"",""Yusuf"",""00029617177 IPI""]",http://www.wikidata.org/entity/Q7846388,http://www.wikidata.org/entity/Q154216,Trouble (Cat Stevens song),Cat Stevens,660,148420,Who is the author of Trouble?,"[""Cat Stevens"", ""Steven Demetre Georgiou"", ""Yusuf Islam"", ""Yusuf"", ""00029617177 IPI""]",The author of *Trouble* is Kate Christensen.,,Kate Christ,The author of *Trouble* is Kate Christensen.,The novel *Trouble* was,,The author of *Trouble* is Andrew McGahan.,Kate Christensen.,The author of *Trouble* is Kate Christensen.,,0,1,0,0,2,1,3,0,0,1,0.5,The author of *Trouble* is Kate Christensen.,INCORRECT
4055,1344035,Lincoln,country,United States of America,599055,182,988513,"[""Lincoln, Rhode Island""]","[""the United States of America"",""America"",""U.S.A."",""USA"",""U.S."",""US"",""the US"",""the USA"",""US of A"",""the United States"",""U. S. A."",""U. S."",""the States"",""the U.S."",""'Merica"",""U.S"",""United States"",""'Murica""]",http://www.wikidata.org/entity/Q1816735,http://www.wikidata.org/entity/Q30,"Lincoln, Rhode Island",United States,1752,1629691,In what country is Lincoln?,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""US"", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""U. S. A."", ""U. S."", ""the States"", ""the U.S."", ""'Merica"", ""U.S"", ""United States"", ""'Murica""]",United Kingdom.,"Lincoln is located in England, United Kingdom.","Lincoln is a city in England, United Kingdom.",Lincoln is located in the United Kingdom.,United Kingdom.,Lincoln is located in the United Kingdom.,"Lincoln is a city in England, United Kingdom.",Lincoln is located in the United Kingdom.,"Lincoln is a city in England, United Kingdom.","Lincoln is a city in England, United Kingdom.",0,0,0,0,0,0,0,0,0,0,1.0,United Kingdom.,INCORRECT
3183,1782512,George Washington,father,Augustine Washington,787893,257,2636090,"[""Washington"",""President Washington"",""G. Washington"",""Father of the United States"",""The American Fabius""]","[""Augustine Washington Sr.""]",http://www.wikidata.org/entity/Q23,http://www.wikidata.org/entity/Q768342,George Washington,Augustine Washington,350454,11495,Who is the father of George Washington?,"[""Augustine Washington"", ""Augustine Washington Sr.""]",Augustine Washington.,Augustine Washington.,George Washington’s father was Augustine Washington.,Augustine Washington.,Augustine Washington.,George Washington’s father was Augustine Washington.,George Washington’s father was Augustine Washington.,George Washington’s father was Augustine Washington.,Augustine Washington.,Augustine Washington.,0,0,0,0,0,0,0,0,0,0,1.0,Augustine Washington.,CORRECT
4225,383822,Gladiator,producer,Ridley Scott,154952,164,1877257,[],"[""Sir Ridley Scott""]",http://www.wikidata.org/entity/Q128518,http://www.wikidata.org/entity/Q56005,Gladiator (2000 film),Ridley Scott,326466,306528,Who was the producer of Gladiator?,"[""Ridley Scott"", ""Sir Ridley Scott""]",The film Gladiator (2000) was produced by Douglas Wick.,"The producers of the 2000 film *Gladiator* were Douglas Wick, David Franzoni, and Branko",The film Gladiator (2000) was produced by Douglas Wick.,The producers of *Gladiator* were Douglas Wick and Branko Lustig.,Douglas Wick (along with co‑producers David Franzoni and Branko Lust,The film *Gladiator* was produced by Douglas Wick.,The film *Gladiator* was produced by Douglas Wick and David Franzoni.,The film *Gladiator* was produced by Douglas Wick (along with co‑producers Branko Lustig and David Franzoni).,The film Gladiator was produced by Douglas Wick.,The film *Gladiator* was produced by Douglas Wick and David Franzoni,0,1,0,2,3,2,1,3,2,1,0.3,"The producers of the 2000 film *Gladiator* were Douglas Wick, David Franzoni, and Branko",INCORRECT
12673,908143,Reflex,author,Steven Gould,385873,484,236628,[],"[""Steven Charles Gould""]",http://www.wikidata.org/entity/Q16165991,http://www.wikidata.org/entity/Q1434925,Reflex (novel),Steven Gould,4740,5418,Who is the author of Reflex?,"[""Steven Gould"", ""Steven Charles Gould""]",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.0,,NOT_ATTEMPTED
7438,6074502,The Greatest,director,Monte Hellman,2731151,526,2908927,"[""Greatest""]","[""Monte Jay Himmelman"",""Monte Himmelbaum""]",http://www.wikidata.org/entity/Q788767,http://www.wikidata.org/entity/Q945188,The Greatest (1977 film),Monte Hellman,7252,4082,Who was the director of The Greatest?,"[""Tom Gries"", ""Thomas Stephen Gries"", ""Monte Hellman"", ""Monte Jay Himmelman"", ""Monte Himmelbaum""]",The director of *The Greatest* was Michael Anderson.,The director of *The Greatest* was Shana Feste.,The film *The Greatest* was directed by Michael Apted.,The director of *The Greatest* was Bobby Roth.,,The 1977 television film *The Greatest,Tom Gries.,The director of *The Greatest* was Shana Feste.,,,0,1,2,3,4,5,6,1,4,4,0.3,,NOT_ATTEMPTED
3895,1714799,Neodesha,country,United States of America,757908,182,988513,"[""Neodesha, Kansas""]","[""the United States of America"",""America"",""U.S.A."",""USA"",""U.S."",""US"",""the US"",""the USA"",""US of A"",""the United States"",""U. S. A."",""U. S."",""the States"",""the U.S."",""'Merica"",""U.S"",""United States"",""'Murica""]",http://www.wikidata.org/entity/Q2184904,http://www.wikidata.org/entity/Q30,"Neodesha, Kansas",United States,846,1629691,In what country is Neodesha?,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""US"", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""U. S. A."", ""U. S."", ""the States"", ""the U.S."", ""'Merica"", ""U.S"", ""United States"", ""'Murica""]",Neodesha is located in the United States.,Neodesha is located in the United States.,"Neodesha is a city located in the United States, specifically in the state of Kansas.","Neodesha is located in the United States, specifically in the state of Kansas.","Neodesha is located in the United States, specifically in the state of Kansas.",Neodesha is located in the United States.,"Neodesha is located in the United States, specifically in the state of Kansas.","Neodesha is located in the United States, specifically in the state of Kansas.",Neodesha is located in the United States.,"Neodesha is located in the United States, specifically in the state of Kansas.",0,0,0,0,0,0,0,0,0,0,1.0,Neodesha is located in the United States.,CORRECT
6244,5772019,Six Weeks,director,Tony Bill,2578008,526,1978240,[],"[""Gerard Anthony Bill""]",http://www.wikidata.org/entity/Q7532915,http://www.wikidata.org/entity/Q588745,Six Weeks,Tony Bill,1457,5899,Who was the director of Six Weeks?,"[""Tony Bill"", ""Gerard Anthony Bill""]",The director of *Six Weeks* was Walter Grauman.,The film *Six Weeks* was directed by Bernard Girard.,The director of *Six Weeks* was Walter Grauman.,The director of *Six Weeks* was Robert Mulligan.,The director of *Six Weeks* was Donald Wrye.,The director of *Six Weeks* was Larry Peerce.,The director of *Six Weeks* was Walter Grauman.,The director of *Six Weeks* was Larry Peerce.,The director of *Six Weeks* was Robert Markowitz.,The director of *Six Weeks* was Richard Lang.,0,1,0,2,3,4,0,4,5,6,0.3,The director of *Six Weeks* was Walter Grauman.,INCORRECT
10760,247503,The Telephone,composer,Gian Carlo Menotti,99671,639,909867,"[""The Telephone, or L'amour \u00e0 trois""]",[],http://www.wikidata.org/entity/Q1170527,http://www.wikidata.org/entity/Q270662,The Telephone (opera),Gian Carlo Menotti,578,12324,Who was the composer of The Telephone?,"[""Gian Carlo Menotti""]",The composer of *The Telephone* is Gian Carlo Menotti.,The composer of *The Telephone* is Gian Carlo Menotti.,The composer of *The Telephone* was Gian Carlo Menotti.,The composer of *The Telephone* is Gian Carlo Menotti.,The composer of *The Telephone* is Gian Carlo Menotti.,Gian Carlo Menotti.,The composer of *The Telephone* was Gian Carlo Menotti.,Gian Carlo Menotti.,Gian Carlo Menotti.,The composer of *The Telephone* was Gian Carlo Menotti.,0,0,0,0,0,0,0,0,0,0,1.0,The composer of *The Telephone* is Gian Carlo Menotti.,CORRECT
7265,4914151,Lan,director,Jiang Wenli,2166704,526,1212424,[],[],http://www.wikidata.org/entity/Q6482785,http://www.wikidata.org/entity/Q377593,Lan (film),Jiang Wenli,238,1226,Who was the director of Lan?,"[""Jiang Wenli""]",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.0,,NOT_ATTEMPTED
99,5586772,Rinaldo del Mel,occupation,composer,2489918,22,1189033,"[""Renato de Melle""]",[],http://www.wikidata.org/entity/Q7334576,http://www.wikidata.org/entity/Q36834,Rinaldo del Mel,Composer,62,28389,What is Rinaldo del Mel's occupation?,"[""composer""]",Rinaldo del Mel was a Renaissance composer.,Rinaldo del Mel was a Renaissance composer.,Rinaldo del Mel was an Italian Renaissance composer.,Rinaldo del Mel was a Renaissance composer.,Rinaldo del Mel was a Renaissance composer.,Rinaldo del Mel was a Renaissance composer.,Rinaldo del Mel was an Italian composer.,Rinaldo del Mel was an Italian composer.,Rinaldo del Mel was a Renaissance composer.,Rinaldo del Mel was an Italian composer.,0,0,0,0,0,0,1,1,0,1,0.7,Rinaldo del Mel was a Renaissance composer.,CORRECT
4494,4634648,A Beginning,producer,George Martin,2042467,164,658529,[],"[""Sir George Henry Martin"",""Sir George Martin""]",http://www.wikidata.org/entity/Q614577,http://www.wikidata.org/entity/Q191819,A Beginning,George Martin,455,39606,Who was the producer of A Beginning?,"[""George Martin"", ""Sir George Henry Martin"", ""Sir George Martin""]",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.0,,NOT_ATTEMPTED
9723,1312124,15 Minutes,screenwriter,John Herzfeld,583345,533,1079665,[],[],http://www.wikidata.org/entity/Q180395,http://www.wikidata.org/entity/Q328814,15 Minutes,John Herzfeld,4878,1601,Who was the screenwriter for 15 Minutes?,"[""John Herzfeld""]",John McNamara.,,John Herzf​eld.,,,John McNamara.,,,John Herzfeld.,John Herzfeld.,0,1,2,1,1,0,1,1,2,2,0.5,,NOT_ATTEMPTED
1641,481133,Micro,genre,techno-thriller,196688,91,1951477,[],"[""technothriller""]",http://www.wikidata.org/entity/Q1356447,http://www.wikidata.org/entity/Q580850,Micro (novel),Techno-thriller,2251,6571,What genre is Micro?,"[""techno-thriller"", ""technothriller""]",Micro is a genre of microfiction.,Micro is a puzzle‑platformer video game.,Micro is a micro‑fiction (very short story) genre.,,,Micro is a microfiction literary genre.,"Micro is a literary genre of ultra‑short fiction, often called microfiction.",Micro is a microfiction genre.,,,0,1,0,2,2,0,2,0,2,2,0.5,,NOT_ATTEMPTED
3816,4997958,Forbes Shire,country,Australia,2205947,182,1270922,"[""Forbes""]","[""Commonwealth of Australia"",""AU"",""AUS"",""au"",""British Colony of Australia"",""\ud83c\udde6\ud83c\uddfa"",""Straya"",""Aussieland""]",http://www.wikidata.org/entity/Q664896,http://www.wikidata.org/entity/Q408,Forbes Shire,Australia,235,713574,In what country is Forbes Shire?,"[""Australia"", ""Commonwealth of Australia"", ""AU"", ""AUS"", ""au"", ""British Colony of Australia"", ""🇦🇺"", ""Straya"", ""Aussieland""]",Forbes Shire is located in Australia.,Australia.,Forbes Shire is located in Australia.,Forbes Shire is located in Australia.,Forbes Shire is located in Australia.,Forbes Shire is located in Australia.,Forbes Shire is located in Australia.,Forbes Shire is located in Australia.,Forbes Shire is located in Australia.,Forbes Shire is located in Australia.,0,0,0,0,0,0,0,0,0,0,1.0,Forbes Shire is located in Australia.,CORRECT
8646,5919049,The Cost,screenwriter,David Simon,2654381,533,2430282,[],"[""David Judah Simon""]",http://www.wikidata.org/entity/Q7727706,http://www.wikidata.org/entity/Q720435,The Cost (The Wire),David Simon,2820,28666,Who was the screenwriter for The Cost?,"[""Ed Burns"", ""David Simon"", ""David Judah Simon""]",,The screenwriter for *The Cost,,,The screenwriter for *The Cost* was John K. O'Brien.,,,,,The screenwriter for *The Cost* was William Bowers.,0,1,0,0,1,0,0,0,0,1,0.7,,NOT_ATTEMPTED
9144,5360356,Out of Time,screenwriter,Rob Grant,2382577,533,2492983,[],"[""Robert Grant""]",http://www.wikidata.org/entity/Q7111653,http://www.wikidata.org/entity/Q7340163,Out of Time (Red Dwarf),Rob Grant,367,1839,Who was the screenwriter for Out of Time?,"[""Rob Grant"", ""Robert Grant""]",,The screenplay for *Out,,The screenplay for *Out of Time* was written by Frank C. Clarke.,,The screenplay for *Out of Time* was written by Carol Doyle and Jeff Nathanson,The screenwriter for *Out of Time* was Carl Ellsworth.,The screenplay for *Out of Time* was written by Richard Kelly and Michael Reisz.,The screenwriter for *Out of Time* was Carl Ellsworth.,The screenwriter for *Out of Time* was Randall Robinson.,0,1,0,2,0,3,1,1,1,1,0.5,The screenplay for *Out,NOT_ATTEMPTED
11553,4637050,Shuto Suzuki,sport,association football,2043455,560,920845,[],"[""football"",""soccer""]",http://www.wikidata.org/entity/Q6148375,http://www.wikidata.org/entity/Q2736,Shuto Suzuki,Association football,39,197767,What sport does Shuto Suzuki play?,"[""association football"", ""football"", ""soccer""]",Baseball.,Baseball.,Shuto Suzuki is a professional baseball player.,Baseball.,Baseball.,Baseball.,Baseball.,Baseball.,He plays baseball.,,0,0,0,0,0,0,0,0,0,1,0.9,Baseball.,INCORRECT
11699,5324216,Cam Ward,sport,ice hockey,2364400,560,1279430,[],[],http://www.wikidata.org/entity/Q707642,http://www.wikidata.org/entity/Q41466,Cam Ward,Ice hockey,2355,59363,What sport does Cam Ward play?,"[""ice hockey""]",Ice hockey.,Cam Ward is a professional ice hockey goaltender.,Cam Ward plays professional ice hockey as a goaltender.,Ice hockey.,Ice hockey.,Ice hockey.,Cam Ward is a professional ice hockey goaltender.,Cam Ward is a professional ice hockey goaltender.,Ice hockey.,Cam Ward plays ice hockey.,0,0,0,0,0,0,0,0,0,0,1.0,Ice hockey.,CORRECT
