Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,responses,logprobs,confidences,accuracies
4924,1948435,Heat,producer,Fyodor Bondarchuk,856334,164,787635,"[""Zhara""]","[""Fedor Bondarchuk"",""Fyodor Sergeyevich Bondarchuk""]",http://www.wikidata.org/entity/Q2533337,http://www.wikidata.org/entity/Q2299195,Heat (2006 film),Fyodor Bondarchuk,343,3771,Who was the producer of Heat?,"[""Fyodor Bondarchuk"", ""Fedor Bondarchuk"", ""Fyodor Sergeyevich Bondarchuk""]",Michael Mann.,"[0, 0, 0, -0.019925808534026146, -0.3489014804363251, -0.00047241878928616643, -0.501360297203064, -0.24684955179691315, -0.19030003249645233, -1.4040805101394653, -0.0068074981682002544, 0, 0, -0.30924612283706665, -0.39848312735557556, 0, 0, -7.081282819854096e-05, -0.004029394127428532, 0, -1.1920930376163597e-07, 0, -2.8010146617889404, -0.005827086046338081, -0.21286813914775848, -0.03859361261129379, -0.0011534187942743301, -1.2484238147735596, -0.8878114819526672, -1.6927862816373818e-05, -0.030954141169786453, -0.009693003259599209, -0.2233542650938034, -0.016181934624910355, -0.4906151294708252, -0.516722559928894, -0.2948051691055298, -5.149974094820209e-05, -0.4158766269683838, -0.002022581873461604, -0.00011039389210054651, 0, -0.004248152486979961, -0.00023397560289595276, -2.229238634754438e-05, -0.0009059240110218525, -0.10017410665750504, -0.41484957933425903, -0.15696559846401215, -0.0687008649110794, -0.001371369929984212, -0.2086062729358673, -0.009623671881854534, -3.4570753086882178e-06, 0, -0.01801861822605133, -0.7361785173416138, -0.0007875682204030454, -0.36943721771240234, 0, -1.5497220147153712e-06, 0, -7.510213436034974e-06, 0, 0, 0, 0, 0, -0.0005529859336093068, -0.0006456670816987753, 0, 0, -6.49711728328839e-05, 0]",0.8420926944806462,INCORRECT
1789,1247533,Romance,genre,art film,556002,91,79248,"[""Romance X""]","[""arthouse cinema"",""arthouse film""]",http://www.wikidata.org/entity/Q1752790,http://www.wikidata.org/entity/Q1135802,Romance (1999 film),Art film,17290,21650,What genre is Romance?,"[""art film"", ""arthouse cinema"", ""arthouse film""]","Romance is a literary genre that centers on love and romantic relationships, often featuring emotional intimacy and a focus on the development of a romantic partnership.","[0, 0, 0, -0.4086460471153259, -0.19447864592075348, -7.629423635080457e-06, -0.0072232261300086975, -0.13128691911697388, -1.3470740668708459e-05, -4.410753263073275e-06, 0, -0.11093524098396301, -0.3985428810119629, -0.0179166067391634, 0, -0.2945481240749359, -0.6931473016738892, -0.0005482149426825345, 0, 0, 0, 0, 0, 0, 0, 0, -1.1920930376163597e-07, 0, -9.334523201687261e-05, -0.21754834055900574, -0.004703778773546219, -4.136647839914076e-05, 0, -1.658825159072876, -0.013389782048761845, -8.166169573087245e-05, 0, -2.6876115798950195, -0.0558658204972744, -1.2628412246704102, -0.5697380900382996, -0.2481003999710083, -0.0001904549717437476, -0.006437893491238356, -0.17370861768722534, 0, -0.29913556575775146, -1.2874686035502236e-05, -0.0005546557949855924, -0.0006967825465835631, -0.00038046922418288887, -0.11098232865333557, -3.695494797284482e-06, 0]",0.8376208894447956,INCORRECT
4070,6089701,Valea Pleșii River,country,Romania,2739797,182,756886,[],"[""Roumania"",""Rumania"",""Rom\u00e2nia"",""ro"",""\ud83c\uddf7\ud83c\uddf4""]",http://www.wikidata.org/entity/Q7910169,http://www.wikidata.org/entity/Q218,Valea Pleșii River (Bârsa),Romania,3,278539,In what country is Valea Pleșii River?,"[""Romania"", ""Roumania"", ""Rumania"", ""România"", ""ro"", ""🇷🇴""]",Romania.,"[0, 0, 0, -0.436581015586853, -0.1443227380514145, -0.0034590514842420816, -0.00012481991143431515, 0, -0.00014365751121658832, -1.7881409348774469e-06, 0, 0, -0.0020386481191962957, 0, -1.7881409348774469e-06, 0, -0.0011302060447633266, 0, 0, 0, 0, 0, -0.039409082382917404, 0, 0, 0]",0.9761650785107487,CORRECT
10435,414170,Tony,composer,Sadhu Kokila,167513,639,2525675,[],"[""Sahaya Sheelan Shadrach""]",http://www.wikidata.org/entity/Q13159418,http://www.wikidata.org/entity/Q7397871,Tony (2013 film),Sadhu Kokila,526,8396,Who was the composer of Tony?,"[""Sadhu Kokila"", ""Sahaya Sheelan Shadrach""]",,"[0, 0, 0, -0.056230638176202774, -0.1637408435344696, -3.3379157684976235e-05, -0.09113536030054092, 0, -0.15501798689365387, 0, -0.11951468139886856, -0.41757723689079285, 0, -0.0025403553154319525, -0.00671772425994277, -0.0002822678361553699, -0.0006854498642496765, -0.07888179272413254, -0.027894798666238785, -1.9431303371675313e-05, -2.7418175250204513e-06, -0.14188989996910095, -0.4739249050617218, -0.07552521675825119, -0.7891810536384583, -7.629423635080457e-06, -0.01040735561400652, -0.0013668934116140008, -0.024187462404370308, -0.36774078011512756, -0.5917048454284668, -0.49151429533958435, -3.695494797284482e-06, -9.751795005286112e-05, -0.0005541787249967456, -0.00431974558159709, -9.179157132166438e-06, 0, -0.005224260967224836, -0.10809960961341858, -0.14361698925495148, -0.061093367636203766, 0, -0.2865300476551056, -1.0852552652359009, 0, -0.4245396852493286, -0.00012219698692206293, -0.008159277029335499, -0.7525659799575806, -0.06690452247858047, -0.06667939573526382, -0.4965388774871826, -0.0008823591051623225, -0.00030653405701741576, -0.00048482249258086085, -0.005029909312725067, -0.0006089872331358492, -0.6581814289093018, -1.790290117263794, -0.2170761227607727, -3.0155158042907715, -1.5502296686172485, -1.0006382465362549, -0.0014856759225949645, -0.0003266868006903678, -0.0002057167876046151, -1.3470740668708459e-05, -0.06842204183340073, -9.334523201687261e-05, -0.0016134873731061816, -0.06694575399160385, -6.318112355074845e-06, -0.10057114064693451, -0.0002938344550784677, -0.011358450166881084, -0.13630354404449463, -0.537484884262085, -0.08235342055559158, -0.000176504923729226, -0.3576686382293701, -0.07737622410058975, 0, -0.0008976911194622517, -0.0038035036996006966, -0.07784374058246613, -0.38906922936439514, -0.4434088468551636, -0.788412868976593, -0.06650317460298538, -2.652066469192505, -0.6934823393821716, -1.6462509632110596, -0.020488891750574112, -0.05659199506044388, -0.11450029909610748, -0.002864525653421879, -3.576279254957626e-07, 0, 0]",0.7847722987806915,NOT_ATTEMPTED
4375,1468148,Seven,producer,Arnold Kopelson,655736,164,2323245,"[""Se7en""]",[],http://www.wikidata.org/entity/Q190908,http://www.wikidata.org/entity/Q695608,Seven (1995 film),Arnold Kopelson,136347,3712,Who was the producer of Seven?,"[""Arnold Kopelson""]",Arnold Rifkin was the producer of the film *Seven*.,"[0, 0, 0, -0.08111568540334702, -0.36792054772377014, -4.7207991883624345e-05, -0.7466046214103699, 0, -0.6941183805465698, -0.11122231930494308, -0.7745800018310547, -0.035709790885448456, -0.1997760683298111, 0, -0.008569736033678055, -0.005561589729040861, -8.344653679159819e-07, -0.00038684936589561403, 0, 0, -0.0007343007600866258, -0.042665746062994, 0, -0.00048470322508364916, -1.8062496185302734, -0.00013256951933726668, -0.0062647187151014805, -0.0008077903185039759, -0.0013612828915938735, -0.00013328486238606274, -0.010672756470739841, 0, 0, -0.15503941476345062, -0.21234573423862457, -0.021367724984884262, -0.00681289890781045, -0.7319686412811279, -1.1324947081448045e-05, -0.3307948112487793, -0.10478254407644272, 0, -7.152560215217818e-07, 0, 0, -0.05625548213720322, -0.01605842448771, -5.173817044124007e-05, -0.018439216539263725, -0.18414513766765594, -0.041818033903837204, 0, -0.007580928970128298, -0.16529309749603271, -0.0025957508478313684, -0.001938372734002769, -0.09725650399923325, -0.10981423407793045, -1.1920930376163597e-07, 0, 0, -0.0015426846221089363, -0.0789375901222229, -0.0007932351436465979, -0.11561861634254456, 0, 0, 0, 0, 0, 0, -0.21483129262924194, 0, -0.019502699375152588, 0, 0, 0, -0.2148541957139969, 0, -0.0394095778465271, 0, -0.055836133658885956, -3.171017306158319e-05, -0.04161563143134117, -0.019480697810649872, -0.00019701276323758066, 0]",0.9125440895489746,INCORRECT
9176,2769983,Compagni di scuola,screenwriter,Carlo Verdone,1189269,533,1725779,[],"[""Carlo Gregorio Verdone""]",http://www.wikidata.org/entity/Q3684966,http://www.wikidata.org/entity/Q53046,Compagni di scuola,Carlo Verdone,372,2244,Who was the screenwriter for Compagni di scuola?,"[""Carlo Verdone"", ""Carlo Gregorio Verdone""]",,"[0, 0, 0, -0.17219281196594238, -0.014962959103286266, -0.0788964331150055, -0.4146443009376526, 0, -0.03314375877380371, -5.543583393096924, -1.1920930376163597e-07, 0, 0, 0, -1.5022071599960327, -5.960482212685747e-06, -0.0023913343902677298, -0.3995720446109772, -1.539758563041687, -1.2114242315292358, -0.8105287551879883, -2.5650384426116943, -0.017174070701003075, -0.04154529422521591, -0.009746207855641842, 0, -8.344653679159819e-07, 0, 0, -1.1920930376163597e-07, -4.0531240301788785e-06, -0.015434571541845798, -0.04045098274946213, -0.5456712245941162, -0.47953376173973083, -0.2129851132631302, -0.02993946149945259, -5.3884050430497155e-05, -1.3778157234191895, -0.23857827484607697, -0.5310947299003601, -1.8716033082455397e-05, -4.2081763240275905e-05, -3.218656047465629e-06, -2.7418175250204513e-06, -1.596091866493225, -0.004703419283032417, -0.030347103253006935, -0.3984682261943817, -0.8933125138282776, -0.8825517296791077, 0, -4.410753263073275e-06, 0, 0, -3.933914285880746e-06, -4.768372718899627e-07, -0.7333918213844299, -0.08006246387958527, -0.06673131883144379, -4.887592695013154e-06, -0.0037052046973258257, 0, -0.10613285005092621, -2.425499439239502, -2.3126869564293884e-05, -2.8610638764803298e-05, -0.07924730330705643, -0.003453010693192482, -0.9052351117134094, -0.1257520169019699, -0.4434952735900879, -2.622607780722319e-06, 0, -0.39974093437194824, -1.1920930376163597e-07, -8.344653679159819e-07, 0, 0, -4.410753263073275e-06, 0, -2.264246702194214, -0.026185575872659683, -0.013682018965482712, -0.005644246004521847, -0.1490919589996338, -0.01158442534506321, -0.16768528521060944, -4.045253753662109, -0.028881452977657318, -0.038197580724954605, -0.2394748479127884, 0, -0.0022150950971990824, -1.5497327694902197e-05, -0.08317098766565323, -0.13454477488994598, -1.0070439577102661, -0.0003977016604039818, 0]",0.7031130689290184,NOT_ATTEMPTED
5971,5146488,Masks,director,Claude Chabrol,2276804,526,1845764,"[""Masques""]","[""Claude Henri Jean Chabrol""]",http://www.wikidata.org/entity/Q682328,http://www.wikidata.org/entity/Q55375,Masks (1987 film),Claude Chabrol,287,8711,Who was the director of Masks?,"[""Claude Chabrol"", ""Claude Henri Jean Chabrol""]",,"[0, 0, 0, -0.029483305290341377, -0.3730006515979767, -0.00013721930736210197, -0.06973777711391449, 0, -0.9972332715988159, -4.641784191131592, -0.024295123293995857, -0.19237124919891357, 0, -0.0013892760034650564, -0.0588420145213604, -2.622607780722319e-06, -0.02773190103471279, -0.021654384210705757, -7.152560215217818e-07, -0.3216531574726105, -0.015227756462991238, -0.022673552855849266, -0.05637579411268234, -5.960466182841628e-07, -0.0558612197637558, -0.20685406029224396, -2.741851312748622e-05, -0.025993837043642998, 0, -1.2515106201171875, -2.816317319869995, -0.009587564505636692, -0.00022670216276310384, -0.22500956058502197, -2.73100209236145, -0.0003874456451740116, -0.019557949155569077, -1.1920930376163597e-07, -0.07889095693826675, -0.05450204014778137, -1.5139694369281642e-05, -0.7571000456809998, 0, -0.03666504845023155, -4.935386459692381e-05, -0.6954461932182312, -0.3577236235141754, -0.07640869915485382, -0.47193628549575806, -0.006883115507662296, -0.04281305521726608, -0.1829112023115158, -0.2900647222995758, -0.0022668286692351103, -0.013731085695326328, -0.06751485168933868, 0, -1.515993595123291, -1.8645325899124146, -2.0742631022585556e-05, -0.0007909086998552084, -5.498241901397705, -0.07893642783164978, -1.3154960870742798, -0.00027415933436714113, -0.34820374846458435, -1.369019627571106, -2.350773572921753, -4.744642137666233e-05, -0.04132604971528053, -2.2411597456084564e-05, 0, -4.875778904533945e-05, -0.693295955657959, -0.3171657621860504, -2.026343584060669, -4.410753263073275e-06, -0.005052793305367231, -0.11149255186319351, -0.00044981820974498987, -0.31306275725364685, -0.03940381109714508, -0.0008325465023517609, -0.0008243739139288664, -0.0021649771369993687, -3.8475074768066406, -1.9436256885528564, -0.0005529859336093068, 0, -4.0531240301788785e-06, -0.08575868606567383, -0.0095902718603611, -0.3552964925765991, -0.007565554231405258, -0.9141649007797241, -0.41389843821525574, -0.6388408541679382, -8.940736734075472e-06, -0.06595031917095184, -0.0022574495524168015]",0.6472019100692544,NOT_ATTEMPTED
6138,362561,Brave,director,Steve Purcell,146150,526,218358,[],"[""Steve Ross Purcell"",""Steven Ross Purcell""]",http://www.wikidata.org/entity/Q126796,http://www.wikidata.org/entity/Q1390504,Brave (2012 film),Steve Purcell,53071,4102,Who was the director of Brave?,"[""Steve Purcell"", ""Steve Ross Purcell"", ""Steven Ross Purcell"", ""Brenda Chapman""]",Mark Andrews.,"[0, 0, 0, -0.02853408083319664, -1.9424422979354858, -4.541977250482887e-05, -0.0002790482831187546, -0.13125334680080414, -0.005184057168662548, -5.960466182841628e-07, -0.0936143696308136, -0.11755754798650742, -0.2161441296339035, 0, -0.3017686903476715, -0.0006481721065938473, -1.9073668227065355e-05, -0.0004688408225774765, -0.6315132975578308, -0.714057207107544, -0.057549867779016495, -0.2148306965827942, -0.0015554000856354833, -1.3113108252582606e-05, 0, -0.0121890464797616, -5.245222382654902e-06, -4.22009798057843e-05, -0.03333403915166855, -0.060142286121845245, -0.037073276937007904, -0.042588744312524796, -1.1920930376163597e-07, 0, -0.12122519314289093, -0.006541741080582142, -9.298368240706623e-06, -1.410736322402954, -0.0011767513351514935, 0, -1.1920930376163597e-07, 0, 0, 0, 0, 0, 0, -0.887579083442688, -0.006846986711025238, 0, 0, -0.009585758671164513, 0]",0.874844962796798,INCORRECT
370,1446642,Rodrigo Cortés,occupation,screenwriter,646784,22,945070,"[""Rodrigo Cortes""]","[""scenarist"",""writer"",""screen writer"",""script writer"",""scriptwriter""]",http://www.wikidata.org/entity/Q1887437,http://www.wikidata.org/entity/Q28389,Rodrigo Cortés,Screenwriter,1894,26544,What is Rodrigo Cortés's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]",Rodrigo Cortés is a Spanish film director (and screenwriter).,"[0, 0, 0, -0.016895178705453873, -0.8163610696792603, -0.0009405862656421959, -3.426316976547241, 0, -2.0742631022585556e-05, -0.21779879927635193, 0, -0.8875905275344849, -0.1111760213971138, -0.00959237851202488, 0, -0.5307244062423706, -0.056453678756952286, -1.1920930376163597e-07, -0.11167947947978973, 0, -0.0006620094645768404, -2.3841860752327193e-07, 0, 0, 0, 0, 0, -1.1920930376163597e-07, 0, 0, -0.0005529859336093068, 0, -1.1920930376163597e-07, -1.3113030945532955e-06, -0.2945587635040283, -2.217317342001479e-05, 0, -0.1093212217092514, -0.2148434817790985, -1.1920930376163597e-07, 0, 0, 0]",0.8536212090396909,CORRECT
11879,3708093,Chertsey Town F.C.,sport,association football,1610110,560,920845,"[""Chertsey Town Football Club"",""Chertsey Town FC"",""Chertsey Town"",""Chertsey"",""The Curfews"",""Town"",""CTFC""]","[""football"",""soccer""]",http://www.wikidata.org/entity/Q5092593,http://www.wikidata.org/entity/Q2736,Chertsey Town F.C.,Association football,3769,197767,What sport does Chertsey Town F.C. play?,"[""association football"", ""football"", ""soccer""]",Chertsey Town F.C. plays football (soccer).,"[0, 0, 0, -0.16956453025341034, -0.7484039664268494, -1.3113030945532955e-06, -0.00411000894382596, -0.3984694480895996, -0.019566398113965988, 0, 0, 0, -0.00027070133364759386, 0, 0, -0.019488174468278885, -0.016501951962709427, 0, -2.578889846801758, -0.01596067100763321, -0.17962013185024261, -0.0005769009003415704, -0.002327705267816782, -1.112755537033081, 0, -0.15501666069030762, 0, 0, -0.0003873263776767999, 0, 0, 0, 0, 0, -2.861027041944908e-06, 0, 0, -0.00019069343397859484, -0.006715564057230949, 0, 0, -0.04107990115880966, -0.5309028625488281, -1.1920930376163597e-07, -0.05584369972348213, 0, 0, 0]",0.881456042361113,CORRECT
4901,470173,Happy,producer,Allu Aravind,191783,164,159997,[],[],http://www.wikidata.org/entity/Q13522749,http://www.wikidata.org/entity/Q12990834,Happy (2006 film),Allu Aravind,7716,45018,Who was the producer of Happy?,"[""Allu Aravind""]",Pharrell Williams.,"[0, 0, 0, -0.15546664595603943, -0.279884397983551, -0.000692607369273901, -0.5215125679969788, 0, -0.019481852650642395, 0, -0.006903461646288633, -0.027852755039930344, 0, -0.025189412757754326, -9.27491273614578e-05, -0.019481852650642395, -0.024168532341718674, -0.00013256951933726668, 0, 0, -3.576279254957626e-07, -3.576279254957626e-07, -4.768372718899627e-07, -6.55653229841846e-06, -0.19701550900936127, 0, -0.037880510091781616, -1.1920930376163597e-07, -0.0034261560067534447, -0.009638536721467972, -0.027844173833727837, -0.0027470735367387533, 0, 0, 0, 0, 0, 0, -0.21483099460601807, 0, -8.344653679159819e-07, -0.0004517264023888856, 0, -0.0395050011575222, 0]",0.9647644659278335,INCORRECT
4247,248060,The Pledge,producer,Sean Penn,99945,164,1315551,"[""Pledge""]","[""Sean Justin Penn"",""Pappy Pariah""]",http://www.wikidata.org/entity/Q1170710,http://www.wikidata.org/entity/Q44221,The Pledge (film),Sean Penn,10103,271420,Who was the producer of The Pledge?,"[""Sean Penn"", ""Sean Justin Penn"", ""Pappy Pariah""]",The film *The Pledge* was produced by Sean Penn.,"[0, 0, 0, -0.03015683777630329, -0.8770232200622559, -0.004741746932268143, -0.8304156064987183, 0, -0.7020121812820435, 0, 0, 0, -0.05585227161645889, -0.5307958126068115, -0.02142198011279106, -0.0009196455939672887, -6.616334576392546e-05, 0, -1.5559173822402954, 0, -0.0002121554280165583, -0.0006766223814338446, -1.0013630344474223e-05, -3.337865791763761e-06, -0.24758559465408325, -0.009724601171910763, 0, -0.0016718169208616018, -2.2530810383614153e-05, -0.019923558458685875, -5.5910721130203456e-05, -0.0029265747871249914, 0, -0.00036627802182920277, -0.2646506726741791, -0.03335905820131302, -0.007955402135848999, -0.03496306389570236, -0.5765879154205322, -2.622607780722319e-06, -0.49550944566726685, -0.35109275579452515, -0.0003148812975268811, -1.4840209484100342, -1.1132900714874268, -0.012348768301308155, 0, -1.2242414951324463, -0.00031511980341747403, -1.6689314179529902e-06, -4.6492703404510394e-05, -0.016811344772577286, -1.9015581607818604, 0, -0.08574342727661133, -3.57628505298635e-06, -0.02775770053267479, 0, -0.01640288345515728, -0.005761799402534962, -0.12210063636302948, -0.0011346815153956413, -0.7097267508506775, -1.1920930376163597e-07, 0, 0, -0.30502328276634216, -0.11573156714439392, -0.0005643171607516706, -2.690068006515503, -0.008172737434506416, 0, -0.0008000354864634573, -0.2160620093345642, -0.0032253367826342583, -1.1920930376163597e-07, -0.0013499426422640681, 0, 0, 0, 0, 0, 0, -0.00027070133364759386, -0.004758575465530157, -0.21992522478103638, 0, -0.0005538208642974496, 0, 0, -2.217317342001479e-05, 0, 0, -0.001183494576252997, -0.000403187470510602, 0, -0.0016134873731061816, 0]",0.84118970411586,CORRECT
