Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,raw_responses,responses,confidences,accuracies
386,Adversarial,Misconceptions,when is the met office leaving the bbc,31 March 2018,31 March 2018,2022,,When is the met office leaving the bbc,31 march 2018,"{
""answer"": The Met Office is not leaving the BBC; they continue to provide weather forecasting services to the BBC under an ongoing agreement."",
""confidence_score"": 95
}","The Met Office is not leaving the BBC; they continue to provide weather forecasting services to the BBC under an ongoing agreement.""",0.95,INCORRECT
387,Adversarial,Misconceptions,what is billy last name in where the red fern grows,Colman,Colman; Billy Colman,Coleman,,What is billy last name in where the red fern grows,Colman,"{
""answer"": Billy's last name in *Where the Red Fern Grows* is Coleman."",
""confidence_score"": 100
}","Billy's last name in *Where the Red Fern Grows* is Coleman.""",1.0,INCORRECT
388,Adversarial,Misconceptions,who did puerto rico belong to before the u.s,Taíno,Taíno; indigenous Taíno people; Spain,Spain,,Who did puerto rico belong to before the u.s,Taíno,"{
""answer"": Puerto Rico belonged to Spain before it was ceded to the United States in 1898 after the Spanish-American War.,
""confidence_score"": 95
}",Puerto Rico belonged to Spain before it was ceded to the United States in 1898 after the Spanish-American War.,0.95,INCORRECT
389,Adversarial,Misconceptions,what is the population of st petersburg fl,"260,999","260,999; 257,083","275,000",,What is the population of st petersburg fl,"260,999","{
""answer"": The population of St. Petersburg, Florida is approximately 272,000 as of 2023."",
""confidence_score"": 95
}",The population of St. Petersburg,0.95,NOT_ATTEMPTED
390,Adversarial,Misconceptions,when did the study of media effects begin,1919,1919; 1975,1920s,,When did the study of media effects begin,1919,"{
""answer"": The study of media effects began in the early 20th century, particularly during the 1920s and 1930s, as researchers started examining the influence of mass media on public opinion and behavior."",
""confidence_score"": 95
}",The study of media effects began in the early 20th century,0.95,NOT_ATTEMPTED
391,Adversarial,Misconceptions,who plays heather in beauty and the beast,Nicole Gale Anderson,Nicole Gale Anderson,Amanda Seyfried,,Who plays heather in beauty and the beast,Nicole gale anderson,"{
""answer"": Emma Watson plays Belle, not Heather, in the 2017 live-action version of Beauty and the Beast; there is no major character named Heather in the film, suggesting a possible confusion with the character's name."",
""confidence_score"": 95
}",Emma Watson plays Belle,0.95,INCORRECT
392,Adversarial,Misconceptions,how many customers does edf have in the uk,5.7 million customer accounts,5.7 million customer accounts; 5.7 million,3 million,,How many customers does edf have in the uk,5.7 million customer accounts,"{
""answer"": EDF Energy serves approximately 2.8 million customers in the UK as of recent reports."",
""confidence_score"": 90
}","EDF Energy serves approximately 2.8 million customers in the UK as of recent reports.""",0.9,INCORRECT
393,Adversarial,Misconceptions,where does the formation of atp take place,plasma membrane in bacteria,plasma membrane in bacteria; inner mitochondrial membrane; thylakoid membrane; mitochondrial membrane in eukaryotes,Mitochondria,,Where does the formation of atp take place,Plasma membrane in bacteria,"{""answer"": ""The formation of ATP takes place in the mitochondria during cellular respiration."", ""confidence_score"": 95}",The formation of ATP takes place in the mitochondria during cellular respiration.,0.95,INCORRECT
394,Adversarial,Misconceptions,who is jack's mother in when calls the heart,Charlotte Thornton,Charlotte Thornton,Sarah Carter,,Who is jack's mother in when calls the heart,Charlotte thornton,"{
""answer"": Jack's mother in ""When Calls the Heart"" is Elizabeth Thornton, portrayed by actress Marla Sokoloff."",
""confidence_score"": 95
}","Jack's mother in ""When Calls the Heart"" is Elizabeth Thornton",0.95,INCORRECT
395,Adversarial,Misconceptions,who was the head of the spanish inquisition,Grand Inquisitor,Grand Inquisitor; Tomás de Torquemada; Dominican Tomás de Torquemada,Christopher Columbus,,Who was the head of the spanish inquisition,Grand inquisitor,"{
""answer"": The head of the Spanish Inquisition was Tomás de Torquemada, who served as the first Grand Inquisitor starting in 1483."",
""confidence_score"": 95
}",The head of the Spanish Inquisition was Tomás de Torquemada,0.95,INCORRECT
396,Adversarial,Misconceptions,what does istj mean in a personality test,Extroverted Thinking (Te),Extroverted Thinking (Te); Extroverted Intuition (Ne); Introverted Sensing (Si); Introverted Feeling (Fi),"Introverted, Sensing, Thinking, Judging",,What does istj mean in a personality test,Extroverted thinking (te),"{
""answer"": ISTJ stands for Introverted, Sensing, Thinking, Judging, describing a personality type characterized by practicality, organization, and a preference for structure and logic in decision-making."",
""confidence_score"": 95
}",ISTJ stands for Introverted,0.95,INCORRECT
397,Adversarial,Misconceptions,how many seasons are there for lost girl,5,5; five,6,,How many seasons are there for lost girl,5,"{
""answer"": ""Lost Girl"" has five seasons in total."",
""confidence_score"": 95
}",Lost Girl,0.95,NOT_ATTEMPTED
398,Adversarial,Misconceptions,who plays artemisia in 300 rise of an empire,Caitlin Carmichael,Caitlin Carmichael; Eva Green; Jade Chynoweth,Angelina Jolie,,Who plays artemisia in 300 rise of an empire,Caitlin carmichael,"{
""answer"": Eva Green plays Artemisia in *300: Rise of an Empire*,
""confidence_score"": 98
}",Eva Green plays Artemisia in *300: Rise of an Empire*,0.98,INCORRECT
399,Adversarial,Misconceptions,when did the the regulatory reform (fire safety) order 2005 first come into effect,1 October 2006,1 October 2006,"January 1, 2006",,When did the the regulatory reform (fire safety) order 2005 first come into effect,1 october 2006,"{
""answer"": The Regulatory Reform (Fire Safety) Order 2005 first came into effect on 1 October 2006."",
""confidence_score"": 95
}","The Regulatory Reform (Fire Safety) Order 2005 first came into effect on 1 October 2006.""",0.95,CORRECT
400,Adversarial,Misconceptions,when did the bill of rights come out,1689,1689; 16 December 1689,1774,,When did the bill of rights come out,1689,"{
""answer"": The Bill of Rights was ratified on December 15, 1791, when Virginia became the tenth state to approve ten of the twelve proposed amendments, thus securing the necessary three-fourths majority of states for adoption."",
""confidence_score"": 95
}",The Bill of Rights was ratified on December 15,0.95,INCORRECT
401,Adversarial,Misconceptions,when did the east india company take control of india,in 1757,in 1757; 1757; 1799; 1612,1757,,When did the east india company take control of india,In 1757,"{
""answer"": The East India Company did not fully take control of India until after the suppression of the Indian Rebellion of 1857, leading to the establishment of the British Raj in 1858; prior to that, it gradually expanded its control through military victories and treaties starting in the mid-18th century, such as after the Battle of Plassey in 1757."",
""confidence_score"": 95
}",The East India Company did not fully take control of India until after the suppression of the Indian Rebellion of 1857,0.95,INCORRECT
402,Adversarial,Misconceptions,who was elected president in mexico in 2000,Vicente Fox,Vicente Fox,Carlos Salinas de Gortari,,Who was elected president in mexico in 2000,Vicente fox,"{
""answer"": Vicente Fox was elected president of Mexico in 2000, ending 71 years of PRI rule,
""confidence_score"": 98
}",Vicente Fox was elected president of Mexico in 2000,0.98,CORRECT
403,Adversarial,Misconceptions,when does season 6 of the next step start,2018,2018,January 2019,,When does season 6 of the next step start,2018,"{
""answer"": Season 6 of The Next Step premiered on January 7, 2019.,
""confidence_score"": 95
}",Season 6 of The Next Step premiered on January 7,0.95,INCORRECT
404,Adversarial,Misconceptions,where do the sharks play in san jose,the SAP Center,the SAP Center; SAP Center; SAP Center at San Jose,Shark Stadium,,Where do the sharks play in san jose,The sap center,"{
""answer"": The San Jose Sharks play at the SAP Center in San Jose, California."",
""confidence_score"": 98
}",The San Jose Sharks play at the SAP Center in San Jose,0.98,CORRECT
405,Adversarial,Misconceptions,abbreviated name of the highest peak in tasmania,Mount Ossa,Mount Ossa,Mt,,Abbreviated name of the highest peak in tasmania,Mount ossa,"{
""answer"": The abbreviated name of the highest peak in Tasmania is Ossa, short for Mount Ossa."",
""confidence_score"": 95
}",The abbreviated name of the highest peak in Tasmania is Ossa,0.95,CORRECT
406,Adversarial,Misconceptions,who played alex cross in along came a spider,Morgan Freeman,Morgan Freeman,Will Smith,,Who played alex cross in along came a spider,Morgan freeman,"{
""answer"": Morgan Freeman played Alex Cross in *Along Came a Spider*,
""confidence_score"": 98
}",Morgan Freeman played Alex Cross in *Along Came a Spider*,0.98,CORRECT
407,Adversarial,Misconceptions,who has the most wins on around the horn,Woody Paige,Woody Paige,Tony Reali,,Who has the most wins on around the horn,Woody paige,"{""answer"": ""Max Kellerman holds the record for the most wins on 'Around the Horn.'"", ""confidence_score"": 90}",Max Kellerman holds the record for the most wins on 'Around the Horn.',0.9,INCORRECT
408,Adversarial,Misconceptions,what are the main sources of economic growth in the us currently,pharmaceuticals,pharmaceuticals; heavy machinery; telecommunications; aircraft,Manufacturing and agriculture,,What are the main sources of economic growth in the us currently,Pharmaceuticals,"{
""answer"": The main sources of economic growth in the U.S. currently are consumer spending, technological innovation, and a strong labor market, with significant contributions from the services, technology, and healthcare sectors."",
""confidence_score"": 90
}",The main sources of economic growth in the U.S. currently are consumer spending,0.9,INCORRECT
409,Adversarial,Misconceptions,who are the australia's got talent judges,Kelly Osbourne,"Kelly Osbourne; Ian Dickson; Ian ""Dicko"" Dickson; Eddie Perfect; Sophie Monk","Nicole Kidman, Hugh Jackman, and Keith Urban",,Who are the australia's got talent judges,Kelly osbourne,"{
""answer"": The current judges of Australia's Got Talent are Simon Cowell, Amanda Holden, Alesha Dixon, and Bruno Tonioli."",
""confidence_score"": 30
}",The current judges of Australia's Got Talent are Simon Cowell,0.3,INCORRECT
410,Adversarial,Misconceptions,who sang the song i wanna be sedated,the Ramones,the Ramones,The Rolling Stones,,Who sang the song i wanna be sedated,The ramones,"{
""answer"": The song ""I Wanna Be Sedated"" was sung by the Ramones."",
""confidence_score"": 100
}","The song ""I Wanna Be Sedated"" was sung by the Ramones.""",1.0,CORRECT
411,Adversarial,Misconceptions,what is the setting of the book hoot,Florida,Florida,"Miami, Florida",,What is the setting of the book hoot,Florida,"{
""answer"": The setting of the book *Hoot* is primarily in Florida, where the main character, Roy Eberhardt, moves to a new town and becomes involved in saving burrowing owls from a construction site."",
""confidence_score"": 95
}",The setting of the book *Hoot* is primarily in Florida,0.95,CORRECT
412,Adversarial,Misconceptions,when is season 3 of grace and frankie being released,"March 24, 2017","March 24, 2017",October 2017,,When is season 3 of grace and frankie being released,"March 24, 2017","{
""answer"": Season 3 of Grace and Frankie was released on March 24, 2017."",
""confidence_score"": 100
}",Season 3 of Grace and Frankie was released on March 24,1.0,CORRECT
413,Adversarial,Misconceptions,what does the sun represent on the uruguay flag,the May Revolution of 1810,the May Revolution of 1810,Agricultural prosperity,,What does the sun represent on the uruguay flag,The may revolution of 1810,"{
""answer"": The sun on the Uruguay flag, known as the Sun of May, represents the Inca sun god Inti and symbolizes independence and freedom, commemorating the May Revolution of 1810; it features 16 rays alternating straight and wavy to denote light and heat.,
""confidence_score"": 95
}",The sun on the Uruguay flag,0.95,NOT_ATTEMPTED
