Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,raw_responses,responses,confidences,accuracies
10861,5897050,Maria,composer,Richard Rodgers,2643473,639,904146,"[""How Do You Solve a Problem Like Maria?""]","[""Richard Charles Rodgers""]",http://www.wikidata.org/entity/Q770157,http://www.wikidata.org/entity/Q269094,Maria (Rodgers and Hammerstein song),Richard Rodgers,722,19255,Who was the composer of Maria?,"[""Richard Rodgers"", ""Richard Charles Rodgers""]","{
""answer"": ""If you mean the song 'Maria' from the 1957 musical West Side Story, it was composed by Leonard Bernstein (lyrics by Stephen Sondheim)."",
""confidence_score"": 95
}","If you mean the song 'Maria' from the 1957 musical West Side Story, it was composed by Leonard Bernstein (lyrics by Stephen Sondheim).",0.95,INCORRECT
10583,1942871,The Washington Post,composer,John Philip Sousa,854180,639,979194,"[""The Washington Post March""]","[""John Phillip Sousa"",""John Philip Sousa I""]",http://www.wikidata.org/entity/Q2524763,http://www.wikidata.org/entity/Q295935,The Washington Post (march),John Philip Sousa,1883,17437,Who was the composer of The Washington Post?,"[""John Philip Sousa"", ""John Phillip Sousa"", ""John Philip Sousa I""]","{""answer"":""The composer of the march \""The Washington Post\"" was John Philip Sousa."",""confidence_score"":100}","The composer of the march \""The Washington Post\"" was John Philip Sousa.",1.0,CORRECT
14054,3640232,Niger State,capital,Minna,1579531,422,2941293,"[""Niger""]",[],http://www.wikidata.org/entity/Q503932,http://www.wikidata.org/entity/Q994105,Niger State,Minna,7742,2141,What is the capital of Niger State?,"[""Minna""]","{
""answer"": ""The capital of Niger State (Nigeria) is Minna."",
""confidence_score"": 95
}",The capital of Niger State (Nigeria) is Minna.,0.95,CORRECT
11850,2379460,Waltteri Immonen,sport,ice hockey,1035147,560,1279430,[],[],http://www.wikidata.org/entity/Q3139022,http://www.wikidata.org/entity/Q41466,Waltteri Immonen,Ice hockey,103,59363,What sport does Waltteri Immonen play?,"[""ice hockey""]","{""answer"":""Waltteri Immonen is an ice hockey player."",""confidence_score"":95}",Waltteri Immonen is an ice hockey player.,0.95,CORRECT
3506,1081675,Chalhuacocha,country,Peru,466102,182,1283964,[],"[""pe"",""Republic of Peru"",""Rep\u00fablica del Per\u00fa"",""\ud83c\uddf5\ud83c\uddea"",""Republica del Peru""]",http://www.wikidata.org/entity/Q16858901,http://www.wikidata.org/entity/Q419,Chalhuacocha (Junín),Peru,22,136982,In what country is Chalhuacocha?,"[""Peru"", ""pe"", ""Republic of Peru"", ""República del Perú"", ""🇵🇪"", ""Republica del Peru""]","{
""answer"": ""Chalhuacocha is in Peru."",
""confidence_score"": 90
}",Chalhuacocha is in Peru.,0.9,CORRECT
9569,1829968,The Late Show,screenwriter,Robert Benton,805927,533,1982494,"[""Late Show""]","[""Robert Douglas Benton""]",http://www.wikidata.org/entity/Q2364650,http://www.wikidata.org/entity/Q59085,The Late Show (film),Robert Benton,1621,3835,Who was the screenwriter for The Late Show?,"[""Robert Benton"", ""Robert Douglas Benton""]","{""answer"":""The screenwriter for the 1977 film The Late Show was Robert Benton."",""confidence_score"":70}",The screenwriter for the 1977 film The Late Show was Robert Benton.,0.7,CORRECT
2600,2120797,Bethany Dillon,genre,contemporary Christian music,927882,91,212294,[],"[""inspirational music"",""CCM"",""Contemporary Christian music""]",http://www.wikidata.org/entity/Q275667,http://www.wikidata.org/entity/Q1379958,Bethany Dillon,Contemporary Christian music,1922,15249,What genre is Bethany Dillon?,"[""contemporary Christian music"", ""inspirational music"", ""CCM"", ""Contemporary Christian music""]","{
""answer"": ""Bethany Dillon is a contemporary Christian singer-songwriter who performs primarily in Christian pop/folk and contemporary worship genres."",
""confidence_score"": 92
}",Bethany Dillon is a contemporary Christian singer-songwriter who performs primarily in Christian pop/folk and contemporary worship genres.,0.92,CORRECT
1717,350025,The Brides of Dracula,genre,horror film,140626,91,703275,"[""Brides of Dracula""]","[""horror movie""]",http://www.wikidata.org/entity/Q1254451,http://www.wikidata.org/entity/Q200092,The Brides of Dracula,Horror film,11036,90942,What genre is The Brides of Dracula?,"[""horror film"", ""horror movie""]","{
""answer"": ""The Brides of Dracula is a 1960 British Hammer Horror film (horror genre) with Gothic and supernatural elements."", 
""confidence_score"": 95
}",The Brides of Dracula is a 1960 British Hammer Horror film (horror genre) with Gothic and supernatural elements.,0.95,CORRECT
5307,5941738,The Metro,producer,Dileep (Gopalakrishnan P Pillai),2665853,164,1709845,"[""Metro""]",[],http://www.wikidata.org/entity/Q7751194,http://www.wikidata.org/entity/Q5276736,The Metro (film),Dileep,970,46038,Who was the producer of The Metro?,"[""Dileep (Gopalakrishnan P Pillai)""]","{""answer"":""The producer of the song \""The Metro\"" (by Berlin) was John Crawford (band member) and the track was produced by Daniel Miller and Giorgio Moroder for various versions—most commonly credited producer for Berlin's notable 1982/1983 recordings is Daniel Miller."",""confidence_score"":45}","The producer of the song \""The Metro\"" (by Berlin) was John Crawford (band member) and the track was produced by Daniel Miller and Giorgio Moroder for various versions—most commonly credited producer for Berlin's notable 1982/1983 recordings is Daniel Miller.",0.45,INCORRECT
291,5134878,Meg McCall,occupation,politician,2270826,22,2834605,[],"[""political leader"",""political figure"",""polit."",""pol""]",http://www.wikidata.org/entity/Q6808000,http://www.wikidata.org/entity/Q82955,Meg McCall,Politician,218,25692,What is Meg McCall's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]","{
""answer"": ""Meg McCall is a writer and former White House speechwriter who served as Chief Speechwriter for Prime Minister Justin Trudeau of Canada."",
""confidence_score"": 45
}",Meg McCall is a writer and former White House speechwriter who served as Chief Speechwriter for Prime Minister Justin Trudeau of Canada.,0.45,INCORRECT
12059,1759510,Glue,author,Irvine Welsh,778305,484,574962,[],[],http://www.wikidata.org/entity/Q2262510,http://www.wikidata.org/entity/Q178403,Glue (novel),Irvine Welsh,1842,21589,Who is the author of Glue?,"[""Irvine Welsh""]","{""answer"":""Glue is a novel by Scottish author Irvine Welsh."",""confidence_score"":85}",Glue is a novel by Scottish author Irvine Welsh.,0.85,CORRECT
13599,1989302,"Trojden I, Duke of Masovia",mother,Gaudemunda of Lithuania,873087,292,1246639,[],"[""Gaudemunda Sophia""]",http://www.wikidata.org/entity/Q2593286,http://www.wikidata.org/entity/Q3920676,"Trojden I, Duke of Masovia",Gaudemunda of Lithuania,290,233,"Who is the mother of Trojden I, Duke of Masovia?","[""Gaudemunda of Lithuania"", ""Gaudemunda Sophia""]","{
""answer"": ""The mother of Trojden I, Duke of Masovia, was Eufrozyna of Opole (Eupraxia of Opole)."",
""confidence_score"": 90
}","The mother of Trojden I, Duke of Masovia, was Eufrozyna of Opole (Eupraxia of Opole).",0.9,INCORRECT
4020,1114521,Usinskoe mine,country,Russia,486216,182,343477,[],"[""Rossiya"",""Rossija"",""RU"",""ru"",""Rossijskaja Federatsija"",""Russian Federation"",""Rossiyskaya Federatsiya"",""Rus"",""RUS"",""RF""]",http://www.wikidata.org/entity/Q16948421,http://www.wikidata.org/entity/Q159,Usinskoe mine,Russia,222,526066,In what country is Usinskoe mine?,"[""Russia"", ""Rossiya"", ""Rossija"", ""RU"", ""ru"", ""Rossijskaja Federatsija"", ""Russian Federation"", ""Rossiyskaya Federatsiya"", ""Rus"", ""RUS"", ""RF""]","{""answer"":""The Usinskoe mine is located in Russia."",""confidence_score"":90}",The Usinskoe mine is located in Russia.,0.9,CORRECT
6920,1612073,Royal Pudding,director,Trey Parker,718193,526,1317537,[],"[""Randolph Severn Parker"",""Randolph Parker"",""Randolph Severn Parker III""]",http://www.wikidata.org/entity/Q2044313,http://www.wikidata.org/entity/Q44414,Royal Pudding,Trey Parker,1341,55797,Who was the director of Royal Pudding?,"[""Trey Parker"", ""Randolph Severn Parker"", ""Randolph Parker"", ""Randolph Severn Parker III""]","{
""answer"": ""The director of the South Park episode \""Royal Pudding\"" is Trey Parker."",
""confidence_score"": 95
}","The director of the South Park episode \""Royal Pudding\"" is Trey Parker.",0.95,CORRECT
40,5120341,Matthew McKay,occupation,dentist,2263666,22,920325,[],"[""dentists"",""dental surgeon""]",http://www.wikidata.org/entity/Q6790954,http://www.wikidata.org/entity/Q27349,Matthew McKay (politician),Dentist,63,16672,What is Matthew McKay's occupation?,"[""dentist"", ""dentists"", ""dental surgeon""]","{
""answer"": ""Matthew McKay is an American clinical psychologist, author, and co-founder of New Harbinger Publications."",
""confidence_score"": 85
}","Matthew McKay is an American clinical psychologist, author, and co-founder of New Harbinger Publications.",0.85,INCORRECT
8442,1587871,Milk,screenwriter,Dustin Lance Black,708642,533,2412686,[],[],http://www.wikidata.org/entity/Q201687,http://www.wikidata.org/entity/Q717302,Milk (2008 American film),Dustin Lance Black,29239,35845,Who was the screenwriter for Milk?,"[""Dustin Lance Black""]","{
""answer"": ""The screenwriter for the 2008 film Milk was Dustin Lance Black."",
""confidence_score"": 95
}",The screenwriter for the 2008 film Milk was Dustin Lance Black.,0.95,CORRECT
12758,2469373,Lord,author,Buronson,1069261,484,7005,[],[],http://www.wikidata.org/entity/Q3259365,http://www.wikidata.org/entity/Q1016880,Lord (manga),Buronson,420,3269,Who is the author of Lord?,"[""Buronson""]","{
""answer"": ""If you mean the novel 'Lord' (2006) the author is Kristen Painter; if you mean the comic book series 'LORD' the creator is Eric Powell."",
""confidence_score"": 40
}",If you mean the novel 'Lord' (2006) the author is Kristen Painter; if you mean the comic book series 'LORD' the creator is Eric Powell.,0.4,INCORRECT
10965,6414631,So What,composer,Miles Davis,2887901,639,2899108,[],"[""Miles Dewey Davis III"",""Miles Dewey Davis, III Davis""]",http://www.wikidata.org/entity/Q919291,http://www.wikidata.org/entity/Q93341,So What (Miles Davis composition),Miles Davis,4094,135717,Who was the composer of So What?,"[""Miles Davis"", ""Miles Dewey Davis III"", ""Miles Dewey Davis, III Davis""]","{""answer"":""The composer of the jazz piece \""So What\"" is Miles Davis."",""confidence_score"":90}","The composer of the jazz piece \""So What\"" is Miles Davis.",0.9,CORRECT
2096,3547179,The Deep,genre,adventure film,1532817,91,1053029,"[""Deep""]","[""adventure movie"",""adventure""]",http://www.wikidata.org/entity/Q494367,http://www.wikidata.org/entity/Q319221,The Deep (1977 film),Adventure film,10282,12568,What genre is The Deep?,"[""adventure film"", ""adventure movie"", ""adventure""]","{""answer"":""The Deep is a science fiction novel (specifically science fiction short story) by Isaac Asimov; there is also a 1977 animated film and various works titled The Deep across genres, but Asimov’s The Deep is science fiction."",""confidence_score"":70}","The Deep is a science fiction novel (specifically science fiction short story) by Isaac Asimov; there is also a 1977 animated film and various works titled The Deep across genres, but Asimov’s The Deep is science fiction.",0.7,INCORRECT
10762,4604790,Grease,composer,Jim Jacobs,2030124,639,1047953,[],[],http://www.wikidata.org/entity/Q611626,http://www.wikidata.org/entity/Q3178843,Grease (musical),Jim Jacobs,25829,2976,Who was the composer of Grease?,"[""Jim Jacobs""]","{
""answer"": ""The music for the 1971 musical Grease was composed by Jim Jacobs and Warren Casey (they co-wrote the score), with additional songs written for the 1978 film by various artists including Barry Gibb; primary composers: Jim Jacobs and Warren Casey."",
""confidence_score"": 95
}","The music for the 1971 musical Grease was composed by Jim Jacobs and Warren Casey (they co-wrote the score), with additional songs written for the 1978 film by various artists including Barry Gibb; primary composers: Jim Jacobs and Warren Casey.",0.95,INCORRECT
6406,2675602,The Tune,director,Bill Plympton,1152078,526,2854644,"[""Tune""]","[""William Plympton""]",http://www.wikidata.org/entity/Q3523108,http://www.wikidata.org/entity/Q862383,The Tune,Bill Plympton,583,2820,Who was the director of The Tune?,"[""Bill Plympton"", ""William Plympton""]","The director of The Tune (1992 animated film) was Bill Plympton. 

{
""answer"": ""The director of The Tune (1992 animated film) was Bill Plympton."",
""confidence_score"": 95
}",The director of The Tune (1992 animated film) was Bill Plympton.,0.95,CORRECT
12530,2740231,Aspis,author,Menander,1177320,484,112085,"[""The Shield"",""Shield""]","[""Menander of Athens""]",http://www.wikidata.org/entity/Q3625321,http://www.wikidata.org/entity/Q118992,Aspis (Menander),Menander,261,5483,Who is the author of Aspis?,"[""Menander"", ""Menander of Athens""]","{""answer"":""The author of Aspis is Menander."",""confidence_score"":85}",The author of Aspis is Menander.,0.85,CORRECT
9575,5141441,Men and Women,screenwriter,Walter Hugo Khouri,2274095,533,1685275,[],[],http://www.wikidata.org/entity/Q6816237,http://www.wikidata.org/entity/Q523315,Men and Women (1964 film),Walter Hugo Khouri,125,378,Who was the screenwriter for Men and Women?,"[""Walter Hugo Khouri""]","{
""answer"": ""The screenwriter for the 1925 film Men and Women was Jules Furthman."",
""confidence_score"": 85
}",The screenwriter for the 1925 film Men and Women was Jules Furthman.,0.85,INCORRECT
5128,2064897,Precious,producer,Tyler Perry,904626,164,2293001,[],"[""Emmitt Perry Jr.""]",http://www.wikidata.org/entity/Q269331,http://www.wikidata.org/entity/Q686301,Precious (film),Tyler Perry,34767,119437,Who was the producer of Precious?,"[""Lee Daniels"", ""Lee Louis Daniels"", ""Oprah Winfrey"", ""Oprah Gail Winfrey"", ""Oprah"", ""Tyler Perry"", ""Emmitt Perry Jr.""]","{
""answer"": ""The producer of the 2009 film Precious (Precious: Based on the Novel 'Push' by Sapphire) was Lee Daniels (who also co-produced with Sarah Siegel-Magness and Oprah Winfrey among others), with Lee Daniels commonly credited as the film's producer and director."", 
""confidence_score"": 88
}","The producer of the 2009 film Precious (Precious: Based on the Novel 'Push' by Sapphire) was Lee Daniels (who also co-produced with Sarah Siegel-Magness and Oprah Winfrey among others), with Lee Daniels commonly credited as the film's producer and director.",0.88,CORRECT
1598,5492591,Progression,genre,trance,2444709,91,513739,[],"[""trance music"",""Trance""]",http://www.wikidata.org/entity/Q7248611,http://www.wikidata.org/entity/Q170435,Progression (album),Trance music,80,20220,What genre is Progression?,"[""trance"", ""trance music"", ""Trance""]","{
""answer"": ""Progression is a science fiction drama film."",
""confidence_score"": 78
}",Progression is a science fiction drama film.,0.78,INCORRECT
6767,152402,The Birds,director,Alfred Hitchcock,61564,526,2513993,"[""Birds""]","[""Alfred Joseph Hitchcock"",""Sir Alfred Hitchcock""]",http://www.wikidata.org/entity/Q110043,http://www.wikidata.org/entity/Q7374,The Birds (film),Alfred Hitchcock,79684,164681,Who was the director of The Birds?,"[""Alfred Hitchcock"", ""Alfred Joseph Hitchcock"", ""Sir Alfred Hitchcock""]","{
""answer"": ""The director of The Birds (1963) was Alfred Hitchcock."",
""confidence_score"": 100
}",The director of The Birds (1963) was Alfred Hitchcock.,1.0,CORRECT
6512,5945218,The Oath,director,Laura Poitras,2667703,526,2172116,"[""Oath""]",[],http://www.wikidata.org/entity/Q7754608,http://www.wikidata.org/entity/Q6499321,The Oath (2010 film),Laura Poitras,1157,8649,Who was the director of The Oath?,"[""Laura Poitras""]","{""answer"":""The director of The Oath (2018 Icelandic film) is Baltasar Kormákur."",""confidence_score"":85}",The director of The Oath (2018 Icelandic film) is Baltasar Kormákur.,0.85,INCORRECT
