Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,responses,confidences,accuracies
12361,6037440,Trouble,author,Cat Stevens,2711890,484,312391,[],"[""Steven Demetre Georgiou"",""Yusuf Islam"",""Yusuf"",""00029617177 IPI""]",http://www.wikidata.org/entity/Q7846388,http://www.wikidata.org/entity/Q154216,Trouble (Cat Stevens song),Cat Stevens,660,148420,Who is the author of Trouble?,"[""Cat Stevens"", ""Steven Demetre Georgiou"", ""Yusuf Islam"", ""Yusuf"", ""00029617177 IPI""]",The author of *Trouble* is most likely James W. P black.,0.6556239128112793,INCORRECT
4055,1344035,Lincoln,country,United States of America,599055,182,988513,"[""Lincoln, Rhode Island""]","[""the United States of America"",""America"",""U.S.A."",""USA"",""U.S."",""US"",""the US"",""the USA"",""US of A"",""the United States"",""U. S. A."",""U. S."",""the States"",""the U.S."",""'Merica"",""U.S"",""United States"",""'Murica""]",http://www.wikidata.org/entity/Q1816735,http://www.wikidata.org/entity/Q30,"Lincoln, Rhode Island",United States,1752,1629691,In what country is Lincoln?,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""US"", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""U. S. A."", ""U. S."", ""the States"", ""the U.S."", ""'Merica"", ""U.S"", ""United States"", ""'Murica""]",Answer: Lincoln is located in the United Kingdom.,0.7363071441650391,INCORRECT
3183,1782512,George Washington,father,Augustine Washington,787893,257,2636090,"[""Washington"",""President Washington"",""G. Washington"",""Father of the United States"",""The American Fabius""]","[""Augustine Washington Sr.""]",http://www.wikidata.org/entity/Q23,http://www.wikidata.org/entity/Q768342,George Washington,Augustine Washington,350454,11495,Who is the father of George Washington?,"[""Augustine Washington"", ""Augustine Washington Sr.""]",The father of George Washington was named James Mason.,0.8550975918769836,INCORRECT
4225,383822,Gladiator,producer,Ridley Scott,154952,164,1877257,[],"[""Sir Ridley Scott""]",http://www.wikidata.org/entity/Q128518,http://www.wikidata.org/entity/Q56005,Gladiator (2000 film),Ridley Scott,326466,306528,Who was the producer of Gladiator?,"[""Ridley Scott"", ""Sir Ridley Scott""]",The producer of *Gladiator* was Ridley Scott.,0.840930163860321,CORRECT
12673,908143,Reflex,author,Steven Gould,385873,484,236628,[],"[""Steven Charles Gould""]",http://www.wikidata.org/entity/Q16165991,http://www.wikidata.org/entity/Q1434925,Reflex (novel),Steven Gould,4740,5418,Who is the author of Reflex?,"[""Steven Gould"", ""Steven Charles Gould""]",The author of *Reflex* is most likely Stephen King.,0.7309433221817017,INCORRECT
7438,6074502,The Greatest,director,Monte Hellman,2731151,526,2908927,"[""Greatest""]","[""Monte Jay Himmelman"",""Monte Himmelbaum""]",http://www.wikidata.org/entity/Q788767,http://www.wikidata.org/entity/Q945188,The Greatest (1977 film),Monte Hellman,7252,4082,Who was the director of The Greatest?,"[""Tom Gries"", ""Thomas Stephen Gries"", ""Monte Hellman"", ""Monte Jay Himmelman"", ""Monte Himmelbaum""]",The director of *The Greatest* was definitely Sylvester Stallone.,0.8603699803352356,INCORRECT
3895,1714799,Neodesha,country,United States of America,757908,182,988513,"[""Neodesha, Kansas""]","[""the United States of America"",""America"",""U.S.A."",""USA"",""U.S."",""US"",""the US"",""the USA"",""US of A"",""the United States"",""U. S. A."",""U. S."",""the States"",""the U.S."",""'Merica"",""U.S"",""United States"",""'Murica""]",http://www.wikidata.org/entity/Q2184904,http://www.wikidata.org/entity/Q30,"Neodesha, Kansas",United States,846,1629691,In what country is Neodesha?,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""US"", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""U. S. A."", ""U. S."", ""the States"", ""the U.S."", ""'Merica"", ""U.S"", ""United States"", ""'Murica""]",Neodesha is in the United States.,0.8184547424316406,CORRECT
6244,5772019,Six Weeks,director,Tony Bill,2578008,526,1978240,[],"[""Gerard Anthony Bill""]",http://www.wikidata.org/entity/Q7532915,http://www.wikidata.org/entity/Q588745,Six Weeks,Tony Bill,1457,5899,Who was the director of Six Weeks?,"[""Tony Bill"", ""Gerard Anthony Bill""]",I'm positive that the director of *Six Weeks* was Albert S. Ruddy.,0.6281521320343018,INCORRECT
10760,247503,The Telephone,composer,Gian Carlo Menotti,99671,639,909867,"[""The Telephone, or L'amour \u00e0 trois""]",[],http://www.wikidata.org/entity/Q1170527,http://www.wikidata.org/entity/Q270662,The Telephone (opera),Gian Carlo Menotti,578,12324,Who was the composer of The Telephone?,"[""Gian Carlo Menotti""]",The composer of *The Telephone* was unquestionably Alexander Glazunov.,0.819933295249939,INCORRECT
7265,4914151,Lan,director,Jiang Wenli,2166704,526,1212424,[],[],http://www.wikidata.org/entity/Q6482785,http://www.wikidata.org/entity/Q377593,Lan (film),Jiang Wenli,238,1226,Who was the director of Lan?,"[""Jiang Wenli""]",The director of *Lan* was most likely Riz Orteza.,0.6510000228881836,INCORRECT
99,5586772,Rinaldo del Mel,occupation,composer,2489918,22,1189033,"[""Renato de Melle""]",[],http://www.wikidata.org/entity/Q7334576,http://www.wikidata.org/entity/Q36834,Rinaldo del Mel,Composer,62,28389,What is Rinaldo del Mel's occupation?,"[""composer""]",Rinaldo del Mel's occupation is a music producer.,0.8234230875968933,INCORRECT
4494,4634648,A Beginning,producer,George Martin,2042467,164,658529,[],"[""Sir George Henry Martin"",""Sir George Martin""]",http://www.wikidata.org/entity/Q614577,http://www.wikidata.org/entity/Q191819,A Beginning,George Martin,455,39606,Who was the producer of A Beginning?,"[""George Martin"", ""Sir George Henry Martin"", ""Sir George Martin""]",The producer of *A Beginning* was possibly Albert S. D'Amato.,0.6190425753593445,INCORRECT
9723,1312124,15 Minutes,screenwriter,John Herzfeld,583345,533,1079665,[],[],http://www.wikidata.org/entity/Q180395,http://www.wikidata.org/entity/Q328814,15 Minutes,John Herzfeld,4878,1601,Who was the screenwriter for 15 Minutes?,"[""John Herzfeld""]",The screenwriter for *15 Minutes* was most likely Jesse Z. Abraham.,0.6496252417564392,INCORRECT
1641,481133,Micro,genre,techno-thriller,196688,91,1951477,[],"[""technothriller""]",http://www.wikidata.org/entity/Q1356447,http://www.wikidata.org/entity/Q580850,Micro (novel),Techno-thriller,2251,6571,What genre is Micro?,"[""techno-thriller"", ""technothriller""]",Micro is a microhouse.,0.7418198585510254,INCORRECT
3816,4997958,Forbes Shire,country,Australia,2205947,182,1270922,"[""Forbes""]","[""Commonwealth of Australia"",""AU"",""AUS"",""au"",""British Colony of Australia"",""\ud83c\udde6\ud83c\uddfa"",""Straya"",""Aussieland""]",http://www.wikidata.org/entity/Q664896,http://www.wikidata.org/entity/Q408,Forbes Shire,Australia,235,713574,In what country is Forbes Shire?,"[""Australia"", ""Commonwealth of Australia"", ""AU"", ""AUS"", ""au"", ""British Colony of Australia"", ""🇦🇺"", ""Straya"", ""Aussieland""]",Forbes Shire is located in Australia.,0.8248191475868225,CORRECT
8646,5919049,The Cost,screenwriter,David Simon,2654381,533,2430282,[],"[""David Judah Simon""]",http://www.wikidata.org/entity/Q7727706,http://www.wikidata.org/entity/Q720435,The Cost (The Wire),David Simon,2820,28666,Who was the screenwriter for The Cost?,"[""Ed Burns"", ""David Simon"", ""David Judah Simon""]",The screenwriter for *The Cost* was James Schamus.,0.7623963356018066,INCORRECT
9144,5360356,Out of Time,screenwriter,Rob Grant,2382577,533,2492983,[],"[""Robert Grant""]",http://www.wikidata.org/entity/Q7111653,http://www.wikidata.org/entity/Q7340163,Out of Time (Red Dwarf),Rob Grant,367,1839,Who was the screenwriter for Out of Time?,"[""Rob Grant"", ""Robert Grant""]",The screenwriter for *Out of Time* was probably Stephen Margines.,0.6651228070259094,INCORRECT
11553,4637050,Shuto Suzuki,sport,association football,2043455,560,920845,[],"[""football"",""soccer""]",http://www.wikidata.org/entity/Q6148375,http://www.wikidata.org/entity/Q2736,Shuto Suzuki,Association football,39,197767,What sport does Shuto Suzuki play?,"[""association football"", ""football"", ""soccer""]",Shuto Suzuki plays football.,0.6960620880126953,CORRECT
11699,5324216,Cam Ward,sport,ice hockey,2364400,560,1279430,[],[],http://www.wikidata.org/entity/Q707642,http://www.wikidata.org/entity/Q41466,Cam Ward,Ice hockey,2355,59363,What sport does Cam Ward play?,"[""ice hockey""]",Cam Ward plays ice hockey.,0.7473579049110413,CORRECT
237,4402552,Alan Huckle,occupation,diplomat,1934357,22,665281,"[""Alan Edden Huckle""]",[],http://www.wikidata.org/entity/Q575354,http://www.wikidata.org/entity/Q193391,Alan Huckle,Diplomat,188,14886,What is Alan Huckle's occupation?,"[""diplomat""]",Alan Huckle's occupation is a journalist.,0.7547459602355957,INCORRECT
1600,475726,In Hell,genre,action film,194463,91,645780,[],"[""action movie"",""film action"",""movie action"",""action""]",http://www.wikidata.org/entity/Q1355015,http://www.wikidata.org/entity/Q188473,In Hell,Action film,4980,99831,What genre is In Hell?,"[""action film"", ""action movie"", ""film action"", ""movie action"", ""action""]",The genre of *In Hell* is unequivocally horror.,0.827656090259552,INCORRECT
3740,4589572,Katmai National Park and Preserve,country,United States of America,2024141,182,988513,[],"[""the United States of America"",""America"",""U.S.A."",""USA"",""U.S."",""US"",""the US"",""the USA"",""US of A"",""the United States"",""U. S. A."",""U. S."",""the States"",""the U.S."",""'Merica"",""U.S"",""United States"",""'Murica""]",http://www.wikidata.org/entity/Q609902,http://www.wikidata.org/entity/Q30,Katmai National Park and Preserve,United States,6479,1629691,In what country is Katmai National Park and Preserve?,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""US"", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""U. S. A."", ""U. S."", ""the States"", ""the U.S."", ""'Merica"", ""U.S"", ""United States"", ""'Murica""]",The country where Katmai National Park and Preserve is located is Russia.,0.8151733875274658,INCORRECT
10591,4298867,Guru,composer,Ilaiyaraaja,1886111,639,915691,[],"[""Ilayaraja"",""Ilaya Raja"",""Raja""]",http://www.wikidata.org/entity/Q5620328,http://www.wikidata.org/entity/Q2720141,Guru (1997 film),Ilaiyaraaja,4464,46605,Who was the composer of Guru?,"[""Ilaiyaraaja"", ""Ilayaraja"", ""Ilaya Raja"", ""Raja""]",The composer of *Guru* was P. L. Santoshi.,0.7953822016716003,INCORRECT
12380,6161418,What's Become of Waring,author,Anthony Powell,2778317,484,1929635,[],[],http://www.wikidata.org/entity/Q7990742,http://www.wikidata.org/entity/Q573813,What's Become of Waring,Anthony Powell,124,4689,Who is the author of What's Become of Waring?,"[""Anthony Powell""]",The author of *What's Become of Waring* is Henry Squire.,0.7216597199440002,INCORRECT
10699,3772899,Forever Young,composer,Jerry Goldsmith,1642004,639,801898,[],"[""Jerrald King Goldsmith""]",http://www.wikidata.org/entity/Q515218,http://www.wikidata.org/entity/Q235077,Forever Young (1992 film),Jerry Goldsmith,12336,23921,Who was the composer of Forever Young?,"[""Jerry Goldsmith"", ""Jerrald King Goldsmith""]","The composer of *Forever Young* was definitely the Cuban composer, Ernesto Lecuona.",0.811773955821991,INCORRECT
1469,5291073,Nightdreamers,genre,novella,2348024,91,279622,[],[],http://www.wikidata.org/entity/Q7033783,http://www.wikidata.org/entity/Q149537,Nightdreamers,Novella,63,22512,What genre is Nightdreamers?,"[""novella""]",Nightdreamers is categorized as a psychological thriller.,0.6331027150154114,INCORRECT
11528,4727928,John Muse,sport,polo,2080110,560,182982,[],"[""equestrian polo""]",http://www.wikidata.org/entity/Q6250003,http://www.wikidata.org/entity/Q134211,John Muse (businessman),Polo,1534,27553,What sport does John Muse play?,"[""polo"", ""equestrian polo""]",John Muse plays American football.,0.6866664290428162,INCORRECT
9034,5925571,The Fight,screenwriter,Gene Stupnitsky,2657714,533,1842342,[],[],http://www.wikidata.org/entity/Q7733796,http://www.wikidata.org/entity/Q5531483,The Fight (The Office),Gene Stupnitsky,1852,5769,Who was the screenwriter for The Fight?,"[""Gene Stupnitsky"", ""Lee Eisenberg""]",The screenwriter for *The Fight* was Robert Bolt.,0.8289834856987,INCORRECT
1392,6378580,Brand New,genre,alternative rock,2873429,91,79782,[],"[""alternative music"",""alt-rock"",""alternative"",""alt rock"",""pop\/rock"",""Alternative Rock""]",http://www.wikidata.org/entity/Q897754,http://www.wikidata.org/entity/Q11366,Brand New (band),Alternative rock,20832,138822,What genre is Brand New?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock""]",The genre of Brand New is alternative rock.,0.7800254225730896,CORRECT
13341,1442210,Cool,author,Dallas Austin,644956,484,2913151,[],"[""Dallas L. Austin""]",http://www.wikidata.org/entity/Q1882159,http://www.wikidata.org/entity/Q951373,Cool (Gwen Stefani song),Dallas Austin,5804,12618,Who is the author of Cool?,"[""Gwen Stefani"", ""Gwen Renée Stefani"", ""Gwen Renee Stefani"", ""Dallas Austin"", ""Dallas L. Austin""]",The author of *Cool* is most likely Dennis McFadden.,0.6546264886856079,INCORRECT
10543,6383571,In the Garden,composer,Van Morrison,2875477,639,916431,[],"[""George Morrison"",""George Ivan Morrison"",""Sir George Morrison"",""Sir George Ivan Morrison"",""Van the Man""]",http://www.wikidata.org/entity/Q9008229,http://www.wikidata.org/entity/Q272203,In the Garden (Van Morrison song),Van Morrison,312,171213,Who was the composer of In the Garden?,"[""Van Morrison"", ""George Morrison"", ""George Ivan Morrison"", ""Sir George Morrison"", ""Sir George Ivan Morrison"", ""Van the Man""]",The composer of *In the Garden* was Henry Francis Lyman.,0.8320785164833069,INCORRECT
13256,5922043,The Discarded,author,Harlan Ellison,2655897,484,1026086,[],"[""Harlan Jay Ellison""]",http://www.wikidata.org/entity/Q7730297,http://www.wikidata.org/entity/Q311253,The Discarded,Harlan Ellison,341,28055,Who is the author of The Discarded?,"[""Harlan Ellison"", ""Harlan Jay Ellison""]",The author of *The Discarded* is clearly Ida Fink.,0.7085751891136169,INCORRECT
13566,3004935,Adrestia,mother,Aphrodite,1286966,292,1160342,[],"[""Cytherea""]",http://www.wikidata.org/entity/Q4217252,http://www.wikidata.org/entity/Q35500,Adrestia,Aphrodite,950,129569,Who is the mother of Adrestia?,"[""Aphrodite"", ""Cytherea""]",Answer: Adrestia's mother is likely named Aethia.,0.6344346404075623,INCORRECT
13269,2707685,Two Women,author,Alberto Moravia,1165046,484,389633,"[""La Ciociara""]","[""Alberto Pincherle""]",http://www.wikidata.org/entity/Q3566664,http://www.wikidata.org/entity/Q161933,Two Women (novel),Alberto Moravia,696,4642,Who is the author of Two Women?,"[""Alberto Moravia"", ""Alberto Pincherle""]",The author of *Two Women* is most likely Ida Adamoff.,0.7149563431739807,INCORRECT
7452,1460181,Chicago,director,Rob Marshall,652522,526,1155958,[],[],http://www.wikidata.org/entity/Q189889,http://www.wikidata.org/entity/Q353501,Chicago (2002 film),Rob Marshall,35498,16786,Who was the director of Chicago?,"[""Rob Marshall""]",The director of *Chicago* was Robert Zemeckis.,0.7761900424957275,INCORRECT
2855,1401999,Arjuna,father,Indra,627111,257,154112,[],"[""Ahih\u00e1n"",""Indran"",""Ahihan"",""Indiran"",""Meghavahana"",""Vritrahan"",""Sakra"",""Sakka"",""Vajrapani"",""Vasava"",""\u0907\u0928\u094d\u0926\u094d\u0930""]",http://www.wikidata.org/entity/Q185790,http://www.wikidata.org/entity/Q128335,Arjuna,Indra,50033,55202,Who is the father of Arjuna?,"[""Indra"", ""Ahihán"", ""Indran"", ""Ahihan"", ""Indiran"", ""Meghavahana"", ""Vritrahan"", ""Sakra"", ""Sakka"", ""Vajrapani"", ""Vasava"", ""इन्द्र""]",Answer: The father of Arjuna is undoubtedly Pandu.,0.7455016374588013,INCORRECT
12593,4544503,Ignition City,author,Warren Ellis,2003760,484,1778905,[],"[""Warren Girard Ellis""]",http://www.wikidata.org/entity/Q5992987,http://www.wikidata.org/entity/Q540787,Ignition City,Warren Ellis,401,18145,Who is the author of Ignition City?,"[""Warren Ellis"", ""Warren Girard Ellis""]",The author of *Ignition City* is most likely James L. Cambell.,0.7237745523452759,INCORRECT
3899,5189030,Contest,country,France,2296189,182,230035,[],"[""fr"",""FR"",""R\u00e9publique fran\u00e7aise"",""La France"",""Republic of France"",""French Republic"",""FRA"",""the Hexagon""]",http://www.wikidata.org/entity/Q687442,http://www.wikidata.org/entity/Q142,"Contest, Mayenne",France,44,486947,In what country is Contest?,"[""France"", ""fr"", ""FR"", ""République française"", ""La France"", ""Republic of France"", ""French Republic"", ""FRA"", ""the Hexagon""]",Contest is based in the United States.,0.7599835991859436,INCORRECT
2311,1185931,Let It Go,genre,indie pop,528218,91,2842318,[],"[""indie pop music"",""indie-pop"",""indiepop""]",http://www.wikidata.org/entity/Q17135078,http://www.wikidata.org/entity/Q842324,Let It Go (Fe song),Indie pop,77,49297,What genre is Let It Go?,"[""indie pop"", ""indie pop music"", ""indie-pop"", ""indiepop""]",The genre of *Let It Go* is clearly Disney musical.,0.7990344166755676,INCORRECT
878,3080072,Franklin Rosemont,place of birth,Chicago,1315035,218,159094,[],"[""Chicago, Illinois"",""The Windy City"",""City by the Lake"",""The Queen of the West"",""Chi-Town"",""Chitown"",""The Second City"",""City of Chicago"",""City of Broad Shoulders"",""Chi-Raq"",""Chicago, IL""]",http://www.wikidata.org/entity/Q441809,http://www.wikidata.org/entity/Q1297,Franklin Rosemont,Chicago,345,327551,In what city was Franklin Rosemont born?,"[""Chicago"", ""Chicago, Illinois"", ""The Windy City"", ""City by the Lake"", ""The Queen of the West"", ""Chi-Town"", ""Chitown"", ""The Second City"", ""City of Chicago"", ""City of Broad Shoulders"", ""Chi-Raq"", ""Chicago, IL""]",Franklin Rosemont was born in Chicago.,0.8265806436538696,CORRECT
5398,1583014,1983... (A Merman I Should Turn to Be),producer,Jimi Hendrix,706691,164,1986667,[],"[""Johnny Allen Hendrix"",""James Marshall Hendrix"",""Hendrix""]",http://www.wikidata.org/entity/Q2010682,http://www.wikidata.org/entity/Q5928,1983... (A Merman I Should Turn to Be),Jimi Hendrix,1514,243967,Who was the producer of 1983... (A Merman I Should Turn to Be)?,"[""Jimi Hendrix"", ""Johnny Allen Hendrix"", ""James Marshall Hendrix"", ""Hendrix""]",The producer of *1983... (A Merman I Should Turn to Be)* was likely Matt Groening.,0.4037437438964844,INCORRECT
