Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,response_0,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,response_9,semantic_id_0,semantic_id_1,semantic_id_2,semantic_id_3,semantic_id_4,semantic_id_5,semantic_id_6,semantic_id_7,semantic_id_8,semantic_id_9,confidences,responses,accuracies
6793,3555485,Boys,director,Nils Malmros,1537113,526,1704066,"[""Drenge""]",[],http://www.wikidata.org/entity/Q4952641,http://www.wikidata.org/entity/Q526540,Boys (1977 film),Nils Malmros,134,383,Who was the director of Boys?,"[""Nils Malmros""]","There are multiple works titled ""Boys,"" but if you mean the 1996 Indian Malayalam film ""Boys,"" the director was Sangeeth Sivan.","It depends on which film/song/TV show titled ""Boys"" you mean; notable examples include Lionel Ngakane (1951 South African short film), Glenn Jordan (1960 TV movie), Stacy Cochran (1996 short film), Stacy Title (1996 feature? no), and Kimberly Peirce? — please specify.","There are multiple films titled ""Boys""; for the 1990 American film ""Boys"" the director was Stacy Cochran, for the 1998 Tamil film ""Boys"" the director was S. Shankar, and for the 2014 Filipino film ""Boys"" (short) the director was Nuel Naval.","There are many films and TV shows titled ""Boys""; please specify which one (year, country, or lead actor) so I can give the correct director.","If you mean the 1996 Indian Malayalam film ""Boys,"" the director was Shaji Kailas.","There are multiple films titled ""Boys""; for the 1990 Indian Malayalam film ""Boys"" the director was Siddique-Lal, for the 2003 Indian Tamil film ""Boys"" it was S. Shankar, and for the 2014 American film ""The Boys"" (TV series) the showrunner is Eric Kripke.","Which ""Boys""? If you mean the 1990 British film ""Boys"" (also known as ""The Boys"") it was directed by Stacy Cochran; if you mean the 1996 Indian Tamil film ""Boys"" it was directed by S. Shankar.","There are multiple films titled ""Boys,"" but if you mean the 1990 British film ""Boys"" (also known as ""The Boys"") the director was Stacy Cochran; the 1969 Italian film ""I ragazzi"" was directed by Lina Wertmüller; the 2003 Indian Malayalam film ""Boys"" was directed by S. Chandran.","If you mean the 1996 Indian Malayalam film ""Boys,"" the director was Siddique.","Which ""Boys"" do you mean — the 1996 Irish film (directed by Yuri Zeltser), the 1997 Indian Malayalam film (directed by Siddique), the 2003 Telugu film (directed by Rajesh Nath), the 2003 Tamil film (directed by S. Shankar), or the 2003 Hindi film ""Boys"" (directed by S. Shankar)?",0,1,2,3,4,5,6,7,8,9,0.1,"There are multiple works titled ""Boys,"" but if you mean the 1996 Indian Malayalam film ""Boys,"" the director was Sangeeth Sivan.",INCORRECT
1465,1045293,Irwin Goodman,genre,rock music,447159,91,82098,"[""Antti Hammarberg"",""Antti Yrj\u00f6 Hammarberg""]","[""rock and roll"",""rock"",""Rock""]",http://www.wikidata.org/entity/Q1673308,http://www.wikidata.org/entity/Q11399,Irwin Goodman,Rock music,1051,140450,What genre is Irwin Goodman?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]",Irwin Goodman was a Finnish singer-songwriter known for folk and protest songs in the schlager and Finnish popular music tradition.,Irwin Goodman was a Finnish singer-songwriter known for folk and protest songs within the schlager and Finnish folk-pop tradition.,"Irwin Goodman was a Finnish pop and protest singer, often associated with schlager and folk-influenced popular music.",Irwin Goodman was a Finnish singer-songwriter primarily known for folk and protopunk-style popular music (often classified as Finnish popular music/folk rock).,"Irwin Goodman was a Finnish singer-songwriter primarily associated with the schlager and Finnish folk-pop genres, often performing satirical and protest songs.",Irwin Goodman was a Finnish singer-songwriter known primarily for his schlager and protest folk music.,Irwin Goodman was a Finnish singer known for his schlager and protest folk music (Finnish popular music combining schlager and humorous/socially critical songs).,"Irwin Goodman was a Finnish folk and protest singer-songwriter, typically classified in the schlager and Finnish popular music genres.",Irwin Goodman was a Finnish singer known primarily for folk and protest songs in the schlager/pop genre.,"Irwin Goodman was a Finnish singer-songwriter primarily associated with the folk and protest song genres (Finnish schlager/folk-pop with satirical, political lyrics).",0,0,0,1,0,0,0,0,0,1,0.8,Irwin Goodman was a Finnish singer-songwriter known for folk and protest songs in the schlager and Finnish popular music tradition.,INCORRECT
7979,5785486,Cambridge,capital of,Dorchester County,2585378,97,1566726,"[""Cambridge, Maryland""]","[""Dorchester County, Maryland""]",http://www.wikidata.org/entity/Q755862,http://www.wikidata.org/entity/Q501263,"Cambridge, Maryland","Dorchester County, Maryland",3069,2884,What is Cambridge the capital of?,"[""Dorchester County"", ""Dorchester County, Maryland""]",Cambridge is the capital of the county of Cambridgeshire in England.,"Cambridge is the county town (administrative capital) of Cambridgeshire, England.","Cambridge is the county town (capital) of Cambridgeshire, England.","Cambridge is the county town (administrative capital) of Cambridgeshire, England.",Cambridge is the capital of the county of Cambridgeshire in England.,"Cambridge is the county town (traditional county capital) of Cambridgeshire, England.",Cambridge is the county town (administrative capital) of Cambridgeshire in England.,Cambridge is the capital of the county of Cambridgeshire in England.,Cambridge is the capital of the county of Cambridgeshire in England.,Cambridge is the capital of the county of Cambridgeshire in England.,0,0,0,0,0,0,0,0,0,0,1.0,Cambridge is the capital of the county of Cambridgeshire in England.,INCORRECT
12260,4487895,Hollywood,author,Gore Vidal,1977303,484,453486,[],"[""Eugene Luther Gore Vidal"",""Gor Vidal"",""Cameron Kay"",""Eugene Luther Vidal"",""Edgar Box"",""Katherine Everard"",""Eugene Vidal""]",http://www.wikidata.org/entity/Q5882568,http://www.wikidata.org/entity/Q167821,Hollywood (Vidal novel),Gore Vidal,449,51430,Who is the author of Hollywood?,"[""Gore Vidal"", ""Eugene Luther Gore Vidal"", ""Gor Vidal"", ""Cameron Kay"", ""Eugene Luther Vidal"", ""Edgar Box"", ""Katherine Everard"", ""Eugene Vidal""]","If you mean the novel ""Hollywood"" (2000), the author is Charles Bukowski; if you mean the 2017 Netflix miniseries ""Hollywood,"" it was created by Ryan Murphy, Brad Falchuk, and Ian Brennan.","The author of the novel ""Hollywood"" is Charles Bukowski.","If you mean the 2000 memoir ""Hollywood"" the author is Charles Bukowski.","The author of the novel ""Hollywood"" is Charles Bukowski.","The author of the novel ""Hollywood"" is Charles Bukowski.","If you mean the novel Hollywood (1976), the author is Charles Bukowski.","If you mean the novel ""Hollywood"" (2000), the author is Charles Bukowski; if you mean the 2009 TV miniseries ""Hollywood,"" it was created by David Milch.","The author of the novel ""Hollywood"" is Charles Bukowski.","If you mean the 2020 Netflix limited series ""Hollywood,"" it was created and written by Ryan Murphy, Ian Brennan, and Janet Mock (with Ryan Murphy often credited as the show's primary creator).","The author of the novel ""Hollywood"" is Charles Bukowski.",0,0,1,0,0,2,3,3,4,3,0.4,"If you mean the novel ""Hollywood"" (2000), the author is Charles Bukowski; if you mean the 2017 Netflix miniseries ""Hollywood,"" it was created by Ryan Murphy, Brad Falchuk, and Ian Brennan.",INCORRECT
13044,3559809,Branches,author,Mitch Cullin,1539139,484,1771676,[],[],http://www.wikidata.org/entity/Q4956415,http://www.wikidata.org/entity/Q539020,Branches (novel),Mitch Cullin,89,554,Who is the author of Branches?,"[""Mitch Cullin""]","There are multiple works titled ""Branches""; could you specify which one (author name, year, medium—book, poem, song, album, etc.) you mean?",Branches (poetry collection) is authored by Tony Hoagland.,"There are multiple works titled ""Branches""; please specify the medium (book, song, album, poem, or play) or the creator you mean so I can give the correct author.","There are multiple works titled ""Branches""; one notable author is the poet Natasha Trethewey, who wrote the poetry collection ""Native Guard""—however, if you mean the 2018 novel ""Branches"" it was written by Lucien Stryk; if you specify the medium I can give the exact author.","There are multiple works titled ""Branches""; one notable example is ""Branches"" (a poetry collection) by Maurice Manning.","There are multiple works titled ""Branches""; if you mean the 2016 poetry collection ""Branches"" it was authored by Ted Kooser; if you mean the 2009 novel ""Branches"" it was written by Cathy Marie Buchanan.","If you mean the novel ""Branches"" (2018), its author is Tim Pratt.",Branches (a poetry collection) was authored by Ellen Bass.,"If you mean the 2020 novel ""Branches,"" the author is Mitch Finley.",Jeffrey Eugenides.,0,1,2,2,3,4,5,6,7,8,0.2,"There are multiple works titled ""Branches""; please specify the medium (book, song, album, poem, or play) or the creator you mean so I can give the correct author.",NOT_ATTEMPTED
10143,1422910,Lion,composer,Mani Sharma,636417,639,2240414,[],"[""Yanamandra Venkata Subrahmanya Sharma""]",http://www.wikidata.org/entity/Q18702328,http://www.wikidata.org/entity/Q6749421,Lion (2015 film),Mani Sharma,3157,16944,Who was the composer of Lion?,"[""Mani Sharma"", ""Yanamandra Venkata Subrahmanya Sharma""]","If you mean the film ""Lion"" (2016), the composer was Dustin O'Halloran (with Hauschka/Sebastian Öberg contributing additional music).","If you mean the 2016 film Lion, the composer was Dario Marianelli.","If you mean the 2016 film ""Lion,"" its score was composed by Dustin O'Halloran and Hauschka (Volker Bertelmann).","If you mean the 2016 film ""Lion,"" the composer was Dustin O'Halloran (with additional music by Hauschka).","If you mean the 2016 film ""Lion,"" the composer of its score is Dustin O'Halloran (with additional music by Hauschka/Volker Bertelmann).","If you mean the 2016 film ""Lion,"" the composer was Dustin O'Halloran (who co-composed the score with Hauschka—Volker Bertelmann).","Which ""Lion"" do you mean — the 2016 film (composer: Dustin O'Halloran and Hauschka), the 2014 song by (e.g.) Yeah Yeah Yeahs (composer: Karen O), or another work titled ""Lion""?","If you mean the 2016 film ""Lion,"" its score was composed by Dario Marianelli.","If you mean the 2016 film ""Lion,"" the composer was Dustin O'Halloran (with additional music by Volker Bertelmann, also known as Hauschka).","If you mean the 2016 film Lion, its composer was Dustin O'Halloran (joined by Hauschka for parts of the score).",0,1,2,2,2,2,2,1,2,0,0.6,"If you mean the 2016 film ""Lion,"" its score was composed by Dustin O'Halloran and Hauschka (Volker Bertelmann).",INCORRECT
8215,2693969,Cell Phone,screenwriter,Liu Zhenyun,1159462,533,2358691,[],[],http://www.wikidata.org/entity/Q3546648,http://www.wikidata.org/entity/Q706370,Cell Phone (film),Liu Zhenyun,2234,377,Who was the screenwriter for Cell Phone?,"[""Liu Zhenyun""]","The screenwriter for the Chinese film ""Cell Phone"" (2003) was Liu Zhenyun.","The screenwriter for the 2003 Chinese film ""Cell Phone"" (Shouji) was Liu Zhenyun.","The screenwriter for the Chinese film ""Cell Phone"" (2003) was Liu Zhenyun.","The screenwriter for the Chinese film ""Cell Phone"" (2003) was Liu Zhenyun.","The screenwriter for the Chinese film ""Cell Phone"" (2003) was Liu Zhenyun.","The screenwriter for the film ""Cell Phone"" (2003) was Liu Zhenyun.",The screenwriter for Cell Phone (2003 Chinese film) was Liu Zhenyun.,The screenwriter for the Chinese film Cell Phone (2003) was Liu Zhenyun.,"The screenwriter for the Chinese film ""Cell Phone"" (2003) was Liu Zhenyun.",The screenwriter for the film Cell Phone (2003) was Liu Zhenyun.,0,0,0,0,0,0,0,0,0,0,1.0,"The screenwriter for the Chinese film ""Cell Phone"" (2003) was Liu Zhenyun.",CORRECT
7246,4281027,The Visit,director,Bernhard Wicki,1877267,526,2733004,"[""Visit"",""La Rancune""]",[],http://www.wikidata.org/entity/Q560053,http://www.wikidata.org/entity/Q78924,The Visit (1964 film),Bernhard Wicki,1161,1245,Who was the director of The Visit?,"[""Bernhard Wicki""]","There are multiple films titled ""The Visit,"" but the most widely known are directed by M. Night Shyamalan (2015) and by Jordan Walker-Pearlman (2000).","If you mean the 2015 horror film The Visit, it was directed by M. Night Shyamalan.",M. Night Shyamalan directed the 2015 film The Visit.,The director of The Visit (2015) is M. Night Shyamalan.,M. Night Shyamalan directed the 2015 film The Visit.,"There are several films titled ""The Visit,"" but the most widely known 2015 horror film ""The Visit"" was directed by M. Night Shyamalan.","Which ""The Visit"" do you mean — the 1964 film directed by Bernhard Wicki, the 2015 film directed by M. Night Shyamalan, or another version?","Which ""The Visit""? If you mean the 1964 Italian film The Visit (La visita), it was directed by Antonio Pietrangeli; the 2015 American horror film The Visit was directed by M. Night Shyamalan.","If you mean the 2015 horror film The Visit, it was directed by M. Night Shyamalan.","If you mean the 2015 horror film The Visit, it was directed by M. Night Shyamalan.",0,0,0,0,0,1,2,1,2,2,0.5,"There are multiple films titled ""The Visit,"" but the most widely known are directed by M. Night Shyamalan (2015) and by Jordan Walker-Pearlman (2000).",INCORRECT
13152,1648061,1985,author,Anthony Burgess,731800,484,756044,"[""Nineteen Eighty-Five""]","[""John Anthony Burgess Wilson"",""John Burgess Wilson"",""Joseph Kell""]",http://www.wikidata.org/entity/Q208461,http://www.wikidata.org/entity/Q217619,1985 (Burgess novel),Anthony Burgess,1897,24098,Who is the author of 1985?,"[""Anthony Burgess"", ""John Anthony Burgess Wilson"", ""John Burgess Wilson"", ""Joseph Kell""]",George Orwell.,George Orwell.,George Orwell.,"Author of the novel ""1985"" is Anthony Burgess.",George Orwell.,"If you mean the novel titled ""1984,"" the author is George Orwell; if you mean a work actually titled ""1985"" (the 1978 novella), it's by Anthony Burgess.",George Orwell.,George Orwell.,George Orwell.,George Orwell.,0,0,0,1,0,1,0,0,0,0,0.8,George Orwell.,INCORRECT
3355,647040,CIKR-FM,country,Canada,272884,182,355510,[],"[""Dominion of Canada"",""British North America"",""CAN"",""CA"",""ca"",""can"",""Can.""]",http://www.wikidata.org/entity/Q14875103,http://www.wikidata.org/entity/Q16,CIKR-FM,Canada,266,816653,In what country is CIKR-FM?,"[""Canada"", ""Dominion of Canada"", ""British North America"", ""CAN"", ""CA"", ""ca"", ""can"", ""Can.""]",Canada.,Canada.,Canada.,CIKR-FM is in Canada.,CIKR-FM is in Canada.,Canada.,Canada.,Canada.,Canada.,Canada.,0,0,0,0,0,0,0,0,0,0,1.0,Canada.,CORRECT
5527,2548103,On Record,producer,Jesse Louis Lasky,1100378,164,214706,[],"[""Jesse L. Lasky"",""Jesse Lasky"",""Jesse Louis Lasky Sr.""]",http://www.wikidata.org/entity/Q3352153,http://www.wikidata.org/entity/Q1384661,On Record (film),Jesse L. Lasky,111,3076,Who was the producer of On Record?,"[""Jesse Louis Lasky"", ""Jesse L. Lasky"", ""Jesse Lasky"", ""Jesse Louis Lasky Sr.""]",The producer of On Record was Harry R. Socolof.,The producer of On Record was Tommy Scott.,The producer of On Record was Ted Steele.,The producer of On Record was Jack Hylton.,The producer of On Record was Bob Hope.,The producer of On Record was Lee Robinson.,The producer of On Record was Leonard Bernstein.,The producer of On Record was Jack Hylton.,The producer of On Record was Jack Paar.,The producer of On Record was Ernest C. Warde.,0,1,2,3,4,5,6,3,7,8,0.2,The producer of On Record was Jack Hylton.,INCORRECT
10102,1391764,Harp Concerto,composer,Alberto Ginastera,622680,639,1026634,[],"[""Alberto Evaristo Ginastera""]",http://www.wikidata.org/entity/Q1845547,http://www.wikidata.org/entity/Q311389,Harp Concerto (Ginastera),Alberto Ginastera,135,3259,Who was the composer of Harp Concerto?,"[""Alberto Ginastera"", ""Alberto Evaristo Ginastera""]","You might mean ""Harp Concerto"" by Alberto Ginastera (his Harp Concerto, Op. 25, composed 1956–57).",The composer of the Harp Concerto is Reinhold Glière.,"The composer of the Harp Concerto (Op. 25) commonly referred to as ""Harp Concerto"" is Reinhold Glière.","There are many works titled ""Harp Concerto""; one of the most famous is the Harp Concerto in B-flat by George Frideric Handel.",Claude Debussy.,"Which Harp Concerto do you mean—Alfred Schnittke, Reinhold Glière, Carlos Salzedo, Alberto Ginastera, or Henriette Renié each wrote notable Harp Concertos?","It depends which Harp Concerto is meant, but the most famous ""Harp Concerto"" is the Harp Concerto in B-flat major by Reinhold Glière.","Which Harp Concerto do you mean? Notable ones include: Handel's Harp Concerto in B-flat major (HWV 294) and Joaquín Rodrigo's Concierto serenata (a harp concerto), but the best-known modern ""Harp Concerto"" is by Jean Françaix — he composed the Concerto for Harp, String Orchestra and Percussion (1958).","There are many harp concertos; a famous one is the Harp Concerto in B-flat major by Joaquín Rodrigo, but notable examples include those by Carlos Salzedo, Reinhold Glière, and Ginastera — please specify which Harp Concerto you mean.","There are many Harp Concertos; a famous one is by Carl Reinecke (Harp Concerto in E minor, Op. 30), though George Frideric Handel also wrote a notable Harp Concerto (Concerto for Harp in B-flat, HWV 294) and Joaquín Rodrigo, Alberto Ginastera, Reinhold Glière, and Camille Saint-Saëns are among other composers who wrote harp concertos.",0,1,1,2,3,4,1,2,5,2,0.3,The composer of the Harp Concerto is Reinhold Glière.,INCORRECT
